"Year","Time","U_NTR","U_RD","U_RF","C12","C13","C23","C123","ReturnPeriod_Trivariate","ReturnPeriod_Bivariate","Density","t","mu_sim","sigma_sim","Sim_RF","Sim_NTR","Sim_RD"
1952,1,0.108593736775101,0.665630685090012,0.243928827345371,0.095590274388661,0.0431048268750777,0.197986046859891,0.036,0.707894692061841,0.289610681864658,0.0431048268750777,-0.939082819986311,54.4152195054952,29.5434002709461,62.7317442745476,0.0273019928078474,55.7563403590367
1952,1,0.554438876896599,0.63749655318169,0.309686601860449,0.42622848526606,0.207408641992284,0.240778836379826,0.185,1.06499713909874,0.5826094065177,0.207408641992284,-0.939082819986311,54.4152195054952,29.5434002709461,65.4621126319403,0.296729358556791,51.1936027632074
1952,1,0.393086971845423,0.36245451413556,0.152998958947137,0.213552083125932,0.0842758742326881,0.088711742313505,0.057,0.475060223376435,0.37161601110863,0.0842758742326881,-0.939082819986311,54.4152195054952,29.5434002709461,59.340574857806,0.202275529718442,20.414997890489
1952,1,0.771231331233037,0.263763564921338,0.751200197031721,0.240967096721833,0.605665246956405,0.228971802056845,0.203,2.31457230579654,2.40287233520029,0.605665246956405,-0.939082819986311,54.4152195054952,29.5434002709461,96.9143512628302,0.454442769527666,13.099970720285
1952,1,0.256376817390832,0.0952009177132638,0.86483383201994,0.0480631162100628,0.237938308174746,0.0901473533786502,0.051,1.8392967671684,1.71338997216079,0.237938308174746,-0.939082819986311,54.4152195054952,29.5434002709461,116.467461027059,0.123929730928001,3.53332126244084
1952,1,0.350577687998363,0.0579986881828683,0.0137499391566962,0.0370952184478034,0.00838962162968828,0.00420088276030781,0,0.318796526534976,0.31052911321548,0.00838962162968828,-0.939082819986311,54.4152195054952,29.5434002709461,54.8243938312989,0.178180105258952,1.91630412680799
1952,1,0.0522574712351156,0.438611789938602,0.308094757143408,0.038237129818134,0.0266156116782793,0.184623908570141,0.02,0.464562443121078,0.300181587361854,0.0266156116782793,-0.939082819986311,54.4152195054952,29.5434002709461,65.3928489964111,-0.0217774206981845,27.120950766993
1952,1,0.77738519698949,0.15872150100151,0.564569839974865,0.147231396602181,0.469614422900345,0.120122504117472,0.124,1.78107417951315,1.56666898037786,0.469614422900345,-0.939082819986311,54.4152195054952,29.5434002709461,79.4742111201909,0.460087349033435,6.72775552601303
1952,1,0.0685191293356361,0.518736649139099,0.0146272557321936,0.0544167245317732,0.00283827222822111,0.0117783452081685,0.001,0.42904616101303,0.217464134230338,0.00283827222822111,-0.939082819986311,54.4152195054952,29.5434002709461,54.8507038085798,-0.00603774100931762,35.4494906803425
1952,1,0.0729023393559138,0.402282676696781,0.519189980812371,0.050366668731558,0.0516941966594629,0.262818236050734,0.031,0.589094497839342,0.435159232871058,0.0516941966594629,-0.939082819986311,54.4152195054952,29.5434002709461,76.4334992235191,-0.00206953707253374,23.7924029025512
1952,1,0.915228539773447,0.592711416906306,0.32064442220144,0.566640704775782,0.306413138144232,0.236734889756145,0.242,5.10147421498076,2.83526368746037,0.306413138144232,-0.939082819986311,54.4152195054952,29.5434002709461,65.9434942274329,0.636081516188908,44.6676350402156
1952,1,0.367861662985696,0.162570492956064,0.471909721149132,0.101771075409348,0.212557179933963,0.110458403910766,0.075,0.575631036260793,0.536501128137843,0.212557179933963,-0.939082819986311,54.4152195054952,29.5434002709461,73.5699298750561,0.187978414492481,6.93742611749683
1952,1,0.499264968977547,0.817802685952373,0.196174651850015,0.454065351345395,0.126336422378436,0.179684856137474,0.121,1.58926517385041,0.464148258423281,0.126336422378436,-0.939082819986311,54.4152195054952,29.5434002709461,60.9005895196227,0.263451807611118,90.7439823311883
1952,1,0.744354098764147,0.143717142947682,0.310870779678226,0.131444451634955,0.259399645644408,0.076102029264495,0.08,1.06380655803438,0.979552971901254,0.259399645644408,-0.939082819986311,54.4152195054952,29.5434002709461,65.5137467029272,0.430929576877384,5.92762927590757
1952,1,0.209224244585039,0.813183613330607,0.16639378038235,0.196267742722776,0.0551224568959127,0.152440451097897,0.059,1.28181289428049,0.294332149434807,0.0551224568959127,-0.939082819986311,54.4152195054952,29.5434002709461,59.8154646830555,0.0954789960450398,89.2823168829545
1952,1,0.235314012638953,0.0617221644995195,0.131614134181291,0.0299202090232132,0.0495560074974475,0.0219487239201235,0.011,0.302217690432834,0.292985404670693,0.0495560074974475,-0.939082819986311,54.4152195054952,29.5434002709461,58.5984898346085,0.111383703400469,2.06842062138797
1952,1,0.134427959680474,0.0280314340834171,0.300199053948745,0.0089487635479648,0.0610973705002922,0.0174994637033831,0.004,0.322119728178359,0.319248944194114,0.0610973705002922,-0.939082819986311,54.4152195054952,29.5434002709461,65.051744860686,0.0463027842394426,0.789285898547575
1952,1,0.40874391560739,0.0706400488622222,0.74211965710856,0.0493093315002222,0.335058932393189,0.0630218820098945,0.05,1.13709677741026,1.08580368338516,0.335058932393189,-0.939082819986311,54.4152195054952,29.5434002709461,95.7832562382343,0.211166568837222,2.44204012876474
1952,1,0.072136227425515,0.171889755129535,0.280257776146755,0.0271446827353436,0.0332913620541355,0.0824136618353481,0.01,0.328641457318768,0.293730027747386,0.0332913620541355,-0.939082819986311,54.4152195054952,29.5434002709461,64.2079021361209,-0.00275596380565427,7.45252344095804
1952,1,0.0680180761974386,0.142955545761133,0.325681924354285,0.0220464220748674,0.0352087963188499,0.0780864749492579,0.01,0.339739606595104,0.311765016036665,0.0352087963188499,-0.939082819986311,54.4152195054952,29.5434002709461,66.1675308039263,-0.00649786342259606,5.88775066372671
1952,1,0.469500867379361,0.0500487214452843,0.435531059745699,0.0380066465383145,0.245146618355897,0.0356173414456639,0.029,0.597567974052334,0.588036933295126,0.245146618355897,-0.939082819986311,54.4152195054952,29.5434002709461,71.5438787077251,0.246025200195564,1.59965940138815
1952,1,0.186530902857034,0.884163579571215,0.100769041106105,0.180225750645299,0.0327232131667751,0.09623617475237,0.034,1.9282383902524,0.268303939872534,0.0327232131667751,-0.939082819986311,54.4152195054952,29.5434002709461,57.56118396139,0.0812213655362308,117.386299983238
1952,1,0.951070385045553,0.844030484111899,0.219656620873138,0.812446056000651,0.215274238593742,0.203950572564473,0.204,15.487815310689,4.48961670546181,0.215274238593742,-0.939082819986311,54.4152195054952,29.5434002709461,61.7863364307501,0.721767030353893,99.846499053199
1952,1,0.566419933595901,0.106864273966511,0.279156222939491,0.0876478760806979,0.191823027542958,0.055208974644989,0.052,0.60562116776935,0.577622548380024,0.191823027542958,-0.939082819986311,54.4152195054952,29.5434002709461,64.1620048984211,0.304169631781659,4.08113211245407
1952,1,0.997873124114058,0.928736132610982,0.7442772150971,0.927009113706356,0.743345943427714,0.710008809631471,0.692,11.4433530081387,167.279436815736,0.743345943427714,-0.939082819986311,54.4152195054952,29.5434002709461,96.048183391259,1.11154082509521,146.292128630652
1952,1,0.451113405886162,0.704813780675232,0.942360715009272,0.38111626268923,0.436343308750686,0.680460978838466,0.372,7.23781502509939,4.66535546871805,0.436343308750686,-0.939082819986311,54.4152195054952,29.5434002709461,144.756121046798,0.235393424430413,62.8467534892535
1952,1,0.430686525855188,0.410668314393317,0.251545701175928,0.252535174970878,0.141149805671363,0.148152972544873,0.095,0.565071657737337,0.435808104349787,0.141149805671363,-0.939082819986311,54.4152195054952,29.5434002709461,63.0349918768794,0.223674678999835,24.5387281958327
1952,1,0.7607067894574,0.930925942328875,0.318445809651166,0.725363947248103,0.269500924257273,0.308830470267886,0.273,9.70082635240461,1.05070533110156,0.269500924257273,-0.939082819986311,54.4152195054952,29.5434002709461,65.8462588491714,0.445024920516188,148.158413215754
1952,1,0.810734192629215,0.278980549252291,0.127433398040012,0.259637074991457,0.115887993238996,0.0640607943427329,0.062,1.24658962178258,1.12536319470402,0.115887993238996,-0.939082819986311,54.4152195054952,29.5434002709461,58.4556515216133,0.492739136626854,14.1386524188623
1952,1,0.747869985303266,0.879507948629776,0.467792333336547,0.686429011476154,0.382357924796605,0.43712626370368,0.362,4.10315893799092,1.19979167184456,0.382357924796605,-0.939082819986311,54.4152195054952,29.5434002709461,73.3333942870993,0.433908381995592,115.054994347002
1952,1,0.699407478003447,0.869116609149233,0.631742815952748,0.641032246864841,0.476520463815873,0.57902257636565,0.439,3.48989076722401,1.37579807599492,0.476520463815873,-0.939082819986311,54.4152195054952,29.5434002709461,84.6462797825227,0.394983076028408,110.168396882814
1952,1,0.618197743617396,0.623025508890075,0.983635114738718,0.456627515946325,0.612247995925127,0.618323172520708,0.453,21.4125491537799,19.2028188465836,0.612247995925127,-0.939082819986311,54.4152195054952,29.5434002709461,188.718294940005,0.33747910225556,48.9932837414124
1952,1,0.735409243554349,0.566366375957827,0.356987077509984,0.477691858627321,0.293052757893568,0.252508064441838,0.231,1.49823974875182,0.996728553344178,0.293052757893568,-0.939082819986311,54.4152195054952,29.5434002709461,67.6003476299748,0.423470505866215,41.1857175267113
1952,1,0.778359718536104,0.972674186799486,0.565966817317531,0.764015202216793,0.471168381288887,0.558720453846353,0.46,11.8319988453424,1.57676671538251,0.471168381288887,-0.939082819986311,54.4152195054952,29.5434002709461,79.5730139297776,0.460991037750922,203.991092018695
1952,1,0.0574761030892089,0.235913297574918,0.439042051788419,0.0279973525558321,0.0370499666318714,0.146833895732389,0.018,0.433416627913133,0.370005974950706,0.0370499666318714,-0.939082819986311,54.4152195054952,29.5434002709461,71.7333631104716,-0.016528360531617,11.2769405121281
1952,1,0.985094673893067,0.373453888855284,0.850264921784401,0.371565581811073,0.840485982124699,0.344191457039407,0.332,12.9621522167082,39.0138359756342,0.840485982124699,-0.939082819986311,54.4152195054952,29.5434002709461,113.147022947204,0.885114770369252,21.321049884668
1952,1,0.643547922015369,0.997592272024556,0.601897545857355,0.642737512546611,0.425043296835824,0.601366706653246,0.422,48.66445111967,1.1135992074887,0.425043296835824,-0.939082819986311,54.4152195054952,29.5434002709461,82.2356142980717,0.35462056870637,352.361891800067
1952,1,0.548786369201407,0.455498729548494,0.555126630933955,0.327243961301975,0.3452926027826,0.307698021030006,0.229,1.04262862499316,0.828570425199878,0.3452926027826,-0.939082819986311,54.4152195054952,29.5434002709461,78.8149189454179,0.29324884553521,28.7565247589916
1952,1,0.0584792379749823,0.230749533095349,0.432507397374138,0.0280008829267023,0.0372802013356204,0.142563066113032,0.018,0.42725184726615,0.366103524647666,0.0372802013356204,-0.939082819986311,54.4152195054952,29.5434002709461,71.3816821578532,-0.0155426970599544,10.9497618169953
1952,1,0.0945433393477315,0.485927391030352,0.637298259651288,0.0720395309112181,0.0753542037221532,0.361861421030518,0.045,0.811404564978932,0.58222026571979,0.0753542037221532,-0.939082819986311,54.4152195054952,29.5434002709461,85.1175581877737,0.0162684385240524,31.8587705249393
1952,1,0.739740809686485,0.450742954127798,0.802402019267902,0.391437279657857,0.618412630463756,0.397967794243664,0.338,2.59970109499857,2.62226983736718,0.618412630463756,-0.939082819986311,54.4152195054952,29.5434002709461,104.231250687014,0.42706163107588,28.2899367729907
1952,1,0.55411830367086,0.714533640855314,0.584271517349407,0.460170274939728,0.363856082634377,0.465233013427415,0.314,1.63484296171869,0.887050676975803,0.363856082634377,-0.939082819986311,54.4152195054952,29.5434002709461,80.8993252992089,0.296531471580083,64.7609853171468
1952,1,0.512138319747232,0.69149017155349,0.343572702025995,0.421134771574681,0.213862302677645,0.279611116945267,0.199,1.18759910531359,0.558423243649867,0.213862302677645,-0.939082819986311,54.4152195054952,29.5434002709461,66.9776211184906,0.27108981775402,60.3287383977138
1952,1,0.197294777562131,0.152170320049094,0.560887253843248,0.0600034178954286,0.138325917788193,0.11505284155625,0.046,0.560177289278389,0.526116576286578,0.138325917788193,-0.939082819986311,54.4152195054952,29.5434002709461,79.2153397058477,0.0880401332374629,6.37502636469927
1952,1,0.51243613827405,0.353301751949575,0.478802685858682,0.252555263275302,0.286537889832837,0.221324584325457,0.16,0.78162505377111,0.677279487917894,0.286537889832837,-0.939082819986311,54.4152195054952,29.5434002709461,73.970276161123,0.271267332439573,19.675918795437
1952,1,0.0336103937621135,0.891454827924831,0.0760833232197911,0.0327568830696263,0.00629698589496343,0.0729743683389752,0.007,1.92530412234937,0.223064098620182,0.00629698589496343,-0.939082819986311,54.4152195054952,29.5434002709461,56.7575281551996,-0.042704783611163,121.237481075645
1952,1,0.487588898720177,0.747300820719102,0.841710632434115,0.42268392196263,0.435003464857102,0.660720033254449,0.385,3.52068864552373,1.89207717247597,0.435003464857102,-0.939082819986311,54.4152195054952,29.5434002709461,111.351668593661,0.256579607940967,71.7620508340958
1952,1,0.994750414634572,0.708610024028809,0.742569366237149,0.706425171635793,0.740130501224739,0.568621085115462,0.549,9.87802951162831,71.1561361076665,0.740130501224739,-0.939082819986311,54.4152195054952,29.5434002709461,95.8382840494646,1.01140255622919,63.5863263795472
1952,1,0.818152447832698,0.775679891133977,0.128269788343459,0.671609230157676,0.117216977066048,0.115475471329385,0.109,2.73225718742632,1.17099624354908,0.117216977066048,-0.939082819986311,54.4152195054952,29.5434002709461,58.4841700203758,0.500552730287558,78.644071554402
1952,1,0.877797326841321,0.886721720404606,0.821851178305224,0.795259730079438,0.736859160659967,0.751734576076464,0.669,7.02167278440077,5.37480453489599,0.736859160659967,-0.939082819986311,54.4152195054952,29.5434002709461,107.548032358684,0.574026611176143,118.708497316985
1952,1,0.858307523331828,0.88003435257288,0.983044024324045,0.775143203406611,0.846884355221991,0.870326265911266,0.754,11.7869455528496,36.1480130313493,0.846884355221991,-0.939082819986311,54.4152195054952,29.5434002709461,187.442699321122,0.547499473460624,115.313919236792
1952,1,0.679270456600854,0.343930821098691,0.528359377989545,0.291821192197572,0.395904938050441,0.232456530193642,0.199,1.17909230168426,1.062275342435,0.395904938050441,-0.939082819986311,54.4152195054952,29.5434002709461,77.0229477342542,0.379963341335604,18.9328650209283
1952,1,0.436132041049717,0.718594898527114,0.526308492524549,0.373820312920532,0.270121055047065,0.425385227436327,0.242,1.36713657534037,0.650024899342487,0.270121055047065,-0.939082819986311,54.4152195054952,29.5434002709461,76.8900715795567,0.226790593121773,65.5813396565512
1952,1,0.95897368461416,0.204908335087192,0.404173251241446,0.202626909871999,0.395669852782328,0.122814528300067,0.123,6.65424097810789,6.14950991175302,0.395669852782328,-0.939082819986311,54.4152195054952,29.5434002709461,69.904366076303,0.747662141077148,9.36222151509971
1952,1,0.158225907665931,0.320575385139991,0.566310757072642,0.0902833174048699,0.113425242489975,0.229394542357578,0.064,0.617300998081938,0.514286125749496,0.113425242489975,-0.939082819986311,54.4152195054952,29.5434002709461,79.5973905847103,0.0627060455675869,17.1390172184475
1952,1,0.946855125756374,0.654472753982503,0.758061396190897,0.635090177789841,0.727626232110167,0.539247997385941,0.511,6.33409874828237,8.80680548388339,0.727626232110167,-0.939082819986311,54.4152195054952,29.5434002709461,97.7980764141709,0.709377614129118,53.8990697631686
1952,1,0.610259939498725,0.724307731853235,0.638693316373974,0.503847928101004,0.427439825399017,0.508827576543047,0.368,2.02317870224032,1.12053248897536,0.427439825399017,-0.939082819986311,54.4152195054952,29.5434002709461,85.2370919240936,0.332235030676695,66.7567360373378
1952,1,0.062937509978654,0.572293155948745,0.850311916321516,0.0524187868200685,0.059397468104415,0.519158853732687,0.043,1.95250480499602,1.36847540022388,0.059397468104415,-0.939082819986311,54.4152195054952,29.5434002709461,113.157180360124,-0.0112447974744286,41.9483058669444
1952,1,0.0892010456402664,0.270073952350773,0.258146648295224,0.0469654316257022,0.0378466967820726,0.111085607089589,0.02,0.358117390992547,0.289645602927013,0.0378466967820726,-0.939082819986311,54.4152195054952,29.5434002709461,63.3004201584599,0.0119105361133185,13.5269870162795
1952,1,0.491489200355117,0.777132831474269,0.499546385370195,0.435284526035538,0.286783446891192,0.429047593763157,0.269,1.75519967717151,0.676251720677105,0.286783446891192,-0.939082819986311,54.4152195054952,29.5434002709461,75.2094177302955,0.258869692065912,79.0205594475314
1952,1,0.772246030629579,0.49809175353183,0.508920615306124,0.439046591150771,0.424114131279832,0.309549387608601,0.265,1.55700534551003,1.39911520317075,0.424114131279832,-0.939082819986311,54.4152195054952,29.5434002709461,75.7871656481891,0.45536625598248,33.1587515452377
1952,1,0.6471009831846,0.14276202863691,0.566958895418793,0.123423271395675,0.405018049831554,0.109030814237865,0.106,1.14514594130722,1.04734978720044,0.405018049831554,-0.939082819986311,54.4152195054952,29.5434002709461,79.6433823566805,0.357075049902302,5.87762911608479
1952,1,0.623236140595827,0.254035469665856,0.567112070973963,0.210531430347042,0.39239191332772,0.186034386322769,0.156,1.06059132374329,0.989884852929595,0.39239191332772,-0.939082819986311,54.4152195054952,29.5434002709461,79.6542622030418,0.340836873431863,12.4518679670066
1952,1,0.979182143338542,0.421302521356162,0.307218350004405,0.418070695665276,0.304636109164279,0.178799132846674,0.181,15.6214327273077,10.9675484480228,0.304636109164279,-0.939082819986311,54.4152195054952,29.5434002709461,65.3547864033827,0.841660011676282,25.5038187978098
1952,1,0.151248534727362,0.246154706346501,0.424109178129584,0.0712219368430964,0.0882877236314353,0.148746789881794,0.045,0.452750882627736,0.389916744582781,0.0882877236314353,-0.939082819986311,54.4152195054952,29.5434002709461,70.9358888045535,0.0579871687764276,11.935789303959
1952,1,0.737137251474736,0.977969834242897,0.689117506612092,0.726981618626075,0.538901200589633,0.681325368318215,0.522,9.53125515688481,1.77546663308981,0.538901200589633,-0.939082819986311,54.4152195054952,29.5434002709461,89.9167190307044,0.424898499555115,217.046180708115
1952,1,0.974486226277279,0.667598304720439,0.773523621959612,0.658123167052433,0.759166709069229,0.557797908988722,0.534,7.84940688305914,17.9261893650503,0.759166709069229,-0.939082819986311,54.4152195054952,29.5434002709461,99.8898591435224,0.814344094339865,56.0907434226255
1952,1,0.679817575910198,0.642252867939837,0.796923840884119,0.502029530357503,0.56908106213709,0.551326200355447,0.433,2.83919476108059,2.16591691745818,0.56908106213709,-0.939082819986311,54.4152195054952,29.5434002709461,103.358617972035,0.380363849877773,51.9376059741534
1952,1,0.0390259099934821,0.227277335137718,0.263886473607272,0.0187321168206534,0.0182850874559758,0.0987995520450479,0.01,0.335780593190519,0.2795745475361,0.0182850874559758,-0.939082819986311,54.4152195054952,29.5434002709461,63.5332417377263,-0.0361991979914708,10.7316383999923
1952,1,0.00359357303184568,0.302242596145509,0.563081346452236,0.00215060879184142,0.0029843572239114,0.216728278316565,0.003,0.571517191369685,0.45839026777885,0.0029843572239114,-0.939082819986311,54.4152195054952,29.5434002709461,79.3693005936636,-0.0964363222558019,15.7868190832325
1952,1,0.840331504955027,0.549084092988367,0.589516543550417,0.5033127002777,0.520337731431613,0.378269669838418,0.35,2.74017796705445,2.21019671560992,0.520337731431613,-0.939082819986311,54.4152195054952,29.5434002709461,81.2906663441877,0.52539787986243,39.0263795841318
1952,1,0.178503495095224,0.330204772332387,0.0295568136498332,0.102797778712455,0.010751618590957,0.0191898607914065,0.008,0.341020982402223,0.249161785541687,0.010751618590957,-0.939082819986311,54.4152195054952,29.5434002709461,55.3022305952282,0.076062418698656,17.8687515609804
1952,1,0.434750593804318,0.056334543565867,0.120608904398978,0.0409580613689283,0.0731216924083191,0.0193376191974236,0.012,0.392369718543185,0.386277720232319,0.0731216924083191,-0.939082819986311,54.4152195054952,29.5434002709461,58.2240208990717,0.225999616851564,1.84908826016699
1952,1,0.317217201388561,0.00792314530719415,0.015960629330948,0.00487961590280115,0.00906494522720714,0.00136651351326321,0,0.296643435644743,0.295907401853157,0.00906494522720714,-0.939082819986311,54.4152195054952,29.5434002709461,54.8907375897881,0.159194343726231,0.170922830441312
1952,1,0.471491370979783,0.695456846894883,0.357237663818523,0.393236308157447,0.20700837351145,0.291053362664322,0.194,1.15532032498421,0.528709817142996,0.20700837351145,-0.939082819986311,54.4152195054952,29.5434002709461,67.6121095707484,0.247181676602975,61.066124289807
1952,1,0.373729307003325,0.057718576246847,0.7994627088774,0.0384114432179761,0.325115856172923,0.0531889691793031,0.044,1.41038077612439,1.31644908143012,0.325115856172923,-0.939082819986311,54.4152195054952,29.5434002709461,103.759933609593,0.191303033521954,1.90495651454716
1952,1,0.39386309948938,0.665364853756509,0.821228646440431,0.326464153399739,0.348415999933847,0.582772507667305,0.292,2.34752636347278,1.50010214941046,0.348415999933847,-0.939082819986311,54.4152195054952,29.5434002709461,107.436100001895,0.202715808211957,55.7113232143555
1952,1,0.339746782947707,0.330313246454474,0.344637322006747,0.177294326475253,0.152718380799871,0.162830055378072,0.097,0.524734114854199,0.427045403924299,0.152718380799871,-0.939082819986311,54.4152195054952,29.5434002709461,67.0265539282734,0.172030596544534,17.8770499664631
1952,1,0.893253548928555,0.892997412266452,0.91851437324658,0.81216809805943,0.829220749208284,0.835197072761303,0.765,29.3229954285198,11.4594615313691,0.829220749208284,-0.939082819986311,54.4152195054952,29.5434002709461,133.125130715547,0.597516420691741,122.086156031664
1952,1,0.242521068888576,0.382029951717908,0.280772623838857,0.149432394375572,0.0966745107518813,0.154277852977878,0.069,0.469416225953928,0.348808320252304,0.0966745107518813,-0.939082819986311,54.4152195054952,29.5434002709461,64.229378992324,0.115702579072971,22.0413560427046
1952,1,0.803081930539518,0.842137016015261,0.696291067637503,0.707083764698234,0.585542339379298,0.619549065613717,0.515,3.59291190704954,2.32101113005511,0.585542339379298,-0.939082819986311,54.4152195054952,29.5434002709461,90.6465490977722,0.484906864551492,99.1381679428389
1952,1,0.437727296017104,0.924979227642191,0.413504677359015,0.424511771341535,0.220956846594216,0.398669684644942,0.216,3.85155331190061,0.540942777961334,0.220956846594216,-0.939082819986311,54.4152195054952,29.5434002709461,70.3826157614277,0.227704441154758,143.222198811654
1952,1,0.792284430597888,0.765095121875955,0.608685026643798,0.647806313074073,0.511388884911508,0.508863941799987,0.433,2.89877923801276,1.81127546320963,0.511388884911508,-0.939082819986311,54.4152195054952,29.5434002709461,82.7668100956717,0.47421612080332,75.9758979010744
1952,1,0.276299555942528,0.462834008625062,0.115427796263248,0.190805187958497,0.0500864816125255,0.0798907042107371,0.044,0.473685567191911,0.303785564848506,0.0500864816125255,-0.939082819986311,54.4152195054952,29.5434002709461,58.0494229685226,0.135609723009255,29.4856152971126
1953,2,0.596730508374723,0.960490453821767,0.352998502086848,0.584938963949573,0.231610956969955,0.348642494089736,0.247,25.0848157570623,0.709516882785009,0.231610956969955,0.0629705681040383,54.5097686790472,29.6907340371605,67.5731504989825,0.323419272992825,181.71348039016
1953,2,0.521742166343247,0.924055109259787,0.444033863022923,0.503533829379456,0.254765048358535,0.430063897070045,0.256,4.70238199028605,0.692067818692047,0.254765048358535,0.0629705681040383,54.5097686790472,29.6907340371605,72.1871857574875,0.276833868955666,142.491038407785
1953,2,0.579195676289911,0.972106677391381,0.190625803545117,0.5714356339226,0.125780488224446,0.189456420431848,0.127,11.2711709099577,0.561862448445752,0.125780488224446,0.0629705681040383,54.5097686790472,29.6907340371605,60.8211138317028,0.312204504790902,202.746794485788
1953,2,0.770825298416373,0.935072239523004,0.768815767019987,0.736685714736672,0.606680806273632,0.73762314081066,0.604,87.8596864023271,2.98330508892429,0.606680806273632,0.0629705681040383,54.5097686790472,29.6907340371605,99.5555810977445,0.454074021010631,151.862988530829
1953,2,0.134981478852201,0.38140536777178,0.407251420430839,0.0877316571120717,0.0675275430410493,0.215089802075478,0.043,0.49540421538186,0.380738700416171,0.0675275430410493,0.0629705681040383,54.5097686790472,29.6907340371605,70.2338304912735,0.0466949184995463,21.9884797657982
