,Sim_RF,Sim_RD,Sim_NTR,U_RF,U_RD,U_NTR,Weights
4664,101.981335013394,36.3613511554018,0.228974085862803,0.761359325842932,0.52668555222387,0.439942206863518,27
26180,193.563073863206,30.65703235656,0.158406770291457,0.953789562918246,0.474379960940967,0.315839488251301,24
12366,72.2500408642854,67.4661604374925,0.28114976786978,0.339510285062715,0.727696412282922,0.528911966050161,21
22462,150.839210682708,27.7566915610719,0.296917477382206,0.893644515192136,0.445247917834518,0.554743535277814,26
21259,163.972693237764,1.44341669219035,0.399935013954914,0.92515202309005,0.0460134167847267,0.705873308338956,28
17545,102.100450968501,72.7109541402374,0.171029874772825,0.68680547340773,0.751427582275547,0.337986098680563,25
24495,79.0984325675809,66.6888588602009,0.174879270457842,0.377011332195252,0.723981180719216,0.344761807718287,27
11181,59.2765921371837,2.10663106687508,0.317753524653736,0.0551254309248179,0.0626485867900904,0.587916118471518,20
1642,78.6397098239488,56.7671024863651,0.523674897662524,0.54012036905624,0.671540191026382,0.838861617266697,22
20112,62.9451889624914,59.8881347805623,0.275960425961593,0.0899938659276813,0.689093792131776,0.520286259516219,18
2828,68.8644619388218,60.8938667132818,-0.0720161934483683,0.359948781551793,0.694535089350118,0.0138078836454963,12
11736,164.549570170671,136.684700559031,0.227213411432152,0.94498741067946,0.916292419274293,0.436870238265292,33
3160,66.948610073551,118.942187784475,0.175266733656029,0.319397831568494,0.887167805657888,0.345444245748829,18
19778,92.7461386639301,23.0729130667876,0.385574109562647,0.585196516942233,0.394060898000099,0.686884666427619,25
10825,147.802278729582,17.5449556257974,0.202357478645963,0.91768004768528,0.325954254566366,0.393231437429976,29
2581,69.7393727634321,96.1717670851768,0.0631488153596277,0.380902807926759,0.833946138932851,0.158885783929956,18
26281,151.150033384447,7.5968805978872,0.210747132794719,0.882159781875089,0.174467904022489,0.408006200521689,21
18155,78.8335759273008,10.3409608947946,0.269000969286798,0.415181238204241,0.220997647029926,0.508629067958315,22
12063,59.0753873696914,6.29771910524598,0.0629880484623775,0.0411219145171344,0.150721390650754,0.15864608548134,50
10882,62.8166197428527,49.4897720946621,0.603334823367466,0.14783399249427,0.626344641384578,0.896832344365371,26
2981,81.1297917529245,13.1595208867924,-0.0312375146392071,0.566235450096428,0.26464824536684,0.0433907367610141,27
13136,100.725932623825,40.9958662649351,0.415283830749225,0.695601185085252,0.564876771061212,0.72536064618613,33
22308,71.6691381238038,57.6949152164481,0.326628456879949,0.25917896348983,0.676866435463597,0.601682094609666,39
24398,75.1521321309502,1.80417354334754,0.288216651152314,0.311992147471756,0.055215777923071,0.540561852351443,21
23069,63.0952349094653,2.52111396113378,-0.0840512076634964,0.0729881643783301,0.0724897143640575,0.0080139553674961,40
12842,160.600110172261,184.524560182715,0.631917826957288,0.936691587325186,0.962289746951666,0.913048456960289,49
8529,132.031788847393,11.229712978901,0.0030951199925393,0.882244950858876,0.235171170536122,0.0787707520202034,17
6809,85.7062646236515,180.196858923036,0.202637883998512,0.587737536756322,0.959483867281898,0.393725738829046,19
13853,93.1920857529927,24.9957448838973,0.104169715695714,0.624093557009473,0.415733154469313,0.223387991506684,24
9071,124.054939335254,85.0092441915732,0.339942877348064,0.852161458227783,0.798970635749688,0.621898083426514,22
14787,123.907536222451,3.34736027809755,0.656855108646038,0.830898537300527,0.0911495513595912,0.925451708841099,11
491,117.336736938206,38.2406681876803,0.0759951382375233,0.866743946447968,0.542606393279415,0.17839949424384,25
2663,89.9084021610518,72.4878400790712,0.369839093708734,0.672893630340695,0.750463666903218,0.665258032127098,27
20175,210.865582195168,68.7150793707006,0.150242184211101,0.975441009737551,0.733555779835384,0.301597154579573,29
25923,65.1234419653643,22.1399687315724,0.267241674522998,0.100119231035933,0.383192701427424,0.50566674102985,20
3303,56.5963225739859,35.1788644002752,0.165701498963101,0.0453176980372518,0.516348594081432,0.328622237226089,28
23795,108.091363268418,60.3496492180442,0.261083015844366,0.697326285531744,0.691603412725801,0.495249943089363,30
24264,94.8766909908175,37.6366252611523,0.158485576970462,0.57915322505869,0.537555658831885,0.315977317789866,24
22263,103.178621536846,19.9323042982129,0.168966648733282,0.665212797699496,0.356495549382636,0.334357972960405,29
10883,73.3545167493833,43.1569647833978,0.391335169086255,0.37148633110337,0.58150433168306,0.694589087985866,29
21223,65.0083407706583,2.50743012651691,0.124717975606749,0.130701816640794,0.0721705119830824,0.257712498862831,32
11448,59.2176315726721,4.91853804180208,0.486631792129024,0.0506683520507067,0.124003645305869,0.80478589498637,21
17890,182.65422643424,82.0787823816781,0.564681221148463,0.956998270237818,0.788577516244113,0.871183783337658,33
17675,92.4130511181736,14.8585663456458,0.280206450946944,0.593820404261351,0.28927029855503,0.527348358165478,23
24014,68.6151974470932,14.3665016944355,0.201981983350451,0.19075877033174,0.28225941969444,0.392569467863375,33
22354,85.4167869626322,66.1485261176283,0.149734030950797,0.478089539334178,0.721367075762085,0.30071338042887,27
21561,96.7916410897907,156.949710621105,0.256241738173414,0.614589740522206,0.940357040742867,0.487012693261985,26
22516,75.6605977384099,32.0775062275814,0.59477039098645,0.331218548584729,0.48799763332411,0.891530708380016,25
24706,136.7772851279,145.047238964748,0.374508133024439,0.84491230500862,0.927236297713333,0.671763553898536,37
22489,63.0865886826602,16.8804786279717,0.321122672046515,0.0753225234802812,0.317120141085193,0.593168667797246,26
26851,84.4555656087374,142.345712786184,0.376202542895481,0.435262476094067,0.923870055232382,0.674106121720359,18
9826,58.3935057368736,124.0990873252,-0.0211039593650024,0.0388866153080016,0.896567178322559,0.0529152964510911,18
2320,77.3946934726906,158.898437982538,0.394305392593712,0.518285969505087,0.942264002840266,0.698515886749307,21
2363,125.467609909167,123.061092028029,0.604851554979619,0.890271615469828,0.894741848974066,0.897749413908849,47
25631,127.039321119303,57.1471008415777,0.0067286870810121,0.798633811296895,0.673732888937102,0.0830077856920279,27
4741,124.66618159951,17.7672406749837,0.556591723418116,0.877365355147049,0.328875998932158,0.865238590780116,24
3004,72.9549735879053,33.2913043223745,-0.0299241547210639,0.438286154996604,0.499313478138387,0.0445794236334579,19
17593,96.4687356761897,11.9331118686456,0.361444804260547,0.637124122353271,0.246113501799685,0.653377797558715,28
14020,87.6121071731569,2.23388317633653,0.747038553617465,0.559726925799623,0.0657094546504289,0.958797013207428,15
17060,82.0948065510115,8.24595164879151,0.197034227485948,0.471749262185767,0.185887253718558,0.383843098647806,29
17135,84.6190734982353,35.9827867104405,0.569462956722363,0.503642985131592,0.523403642749533,0.874601492773162,18
22223,78.6053705106233,19.3523050701655,0.228093084153126,0.379638364072889,0.349241676473269,0.438405468158849,25
17597,68.2609281960342,31.7839514333593,-0.0611146819191324,0.229081122670323,0.485217051990679,0.0202617966208705,32
6000,95.1904812700283,7.2926980373222,0.170589655244576,0.69516045646742,0.169018439873268,0.337211759671023,25
21488,71.8693399135987,13.2307172362378,0.13735714755665,0.273630109615624,0.265703949091645,0.279302571599364,36
5790,57.0266642053861,190.228256783411,0.33105618024656,0.0369385592639446,0.965689963734693,0.608464111837577,14
18717,107.011363606023,16.2922788262809,0.441047066555919,0.716040667146444,0.309171874536456,0.756164869377385,23
24119,153.160778683383,27.0434007040097,0.364434074735241,0.894991074921563,0.437795886590278,0.657635371051262,28
12346,91.0082779194713,74.1449634114802,0.739302979528862,0.608688814565539,0.757530416688164,0.956550848715639,25
16704,74.3615877541237,9.41361820278253,0.306100981386738,0.349314349703491,0.20576642218948,0.569506570870413,23
25909,71.5320346664776,35.7424005620756,0.117440991126277,0.233203525654972,0.521306326612982,0.245435367423355,35
4806,61.4548902748506,38.1871315916754,0.280310916387985,0.171252666506916,0.54216124742659,0.527521613106051,21
24410,75.6992167671735,112.619431432815,0.507686412989094,0.321415016660467,0.874438931017897,0.82473860286544,24
14314,78.940349883185,15.4747169223454,0.703131811585946,0.441597625613213,0.297917188903597,0.944616793653314,14
4707,98.0919510649608,29.0792860626645,0.640210838890655,0.731924686580896,0.458760324846121,0.917346621423862,20
6094,73.9811889789055,101.551826411866,0.261407171241964,0.424863951979205,0.848493643206304,0.495799985246073,21
26887,94.7011759495219,4.00107493033877,0.0410873999275358,0.558837478514761,0.105183659528726,0.127141880260536,21
9169,64.8905296108765,25.1792388479999,0.589823804632849,0.209603783907369,0.417751956796164,0.888371883699599,21
8877,67.3680952723005,1.26184021951783,0.203249233420068,0.268255081493407,0.0412152389569814,0.394803334081894,25
13377,160.847620539979,220.260329244788,0.0481802967864885,0.936243222560734,0.979106396933144,0.137085267237537,21
15755,59.5966326888789,11.0877376643135,0.422714714108898,0.0308319833129644,0.232933607301355,0.734491683467241,20
17446,119.528952980859,7.91442612974777,0.0461621244877394,0.800134326098487,0.180089305913534,0.134229602291756,17
18557,67.8703069659688,23.6642108341036,0.313899851171861,0.212545815389603,0.40082779458283,0.581869018024617,26
5081,99.3481017513351,15.171202184928,-0.0146012205690728,0.73950260411948,0.293675810789784,0.059444167108674,25
2047,151.170806736628,0.970340518478475,0.137610036822211,0.948164348024875,0.0332212371334788,0.27973761394374,23
9878,101.325626834221,74.4033098602926,0.513381910204739,0.720671270508319,0.758613081951347,0.829870192594951,31
29,65.5137467029272,5.92762927590757,0.430929576877384,0.310870779678226,0.143717142947682,0.744354098764147,24
13338,180.321094685295,53.9918515933646,0.681142903777905,0.960635920986533,0.65503954478246,0.936098036364356,23
13488,64.3042887004135,5.48104706273084,0.315194108832366,0.16646494390443,0.135108849799228,0.583904554506295,27
5791,63.7069635627473,4.39772644866728,-0.0591820137491202,0.218561309622601,0.113435782086479,0.0215212536499093,36
4764,57.3844997124109,21.19373875355,0.648074144929406,0.0569100687280297,0.37192275537977,0.921260926403715,19
11987,78.0800771553132,36.7947013732642,0.295963210430222,0.445167610654607,0.5304112086703,0.553197188990194,32
17366,87.7895568908151,40.9845103318091,0.196636587373546,0.543757324572653,0.564787490960394,0.383141527551647,23
814,64.4040388113245,41.159383044857,0.430277009594861,0.278111645486206,0.566160089059741,0.743579581061936,29
6419,110.937145001515,75.0986282744217,0.401518365542825,0.805468592792749,0.76150190559856,0.707922414300174,41
5115,88.7620899080856,64.2137006660269,0.056856294576146,0.642000084742904,0.711789794854717,0.149591710509975,28
10310,94.973684360133,113.845575936483,0.458398792247974,0.661267733434215,0.877017615614313,0.775556374719813,33
13523,86.5497598064913,52.6709303160167,0.392861437860676,0.549419487826526,0.64687509294413,0.696610767629119,24
22558,122.259384118552,44.2029217263658,0.238176286162612,0.79005991271697,0.589299401075725,0.455940915595981,23
10119,66.0012532150458,15.9127774348407,0.0166882146298056,0.229050922673196,0.303978050263308,0.0950642660709701,33
23489,100.017042618163,42.5475861592212,0.236098760519693,0.633483997080475,0.576887913406174,0.452337893449046,22
16873,64.3333742948053,19.4130880773932,0.125851518565792,0.144671947229654,0.350006734181878,0.259635657689689,32
22946,76.2818801954364,172.054415496126,0.779608642092557,0.339121965458617,0.953618326717139,0.967198453234578,18
16354,112.664424185228,17.7377460738942,0.167596905458679,0.765561162028462,0.328489271267711,0.3319508748501,20
3327,74.7765364624849,1.86198010472308,0.44690895222248,0.466699963668361,0.0566546520047489,0.76283794824789,14
12988,70.0768010673599,57.8767555567602,0.523986973508126,0.29469794081524,0.677899457368677,0.839128596181382,28
9690,74.6777445171367,24.7537919978603,0.265279152206247,0.403706912649795,0.413058299724533,0.502355107193994,19
22007,60.8050292213492,95.1232715528156,0.16570023980246,0.0212873131968081,0.830947114115306,0.328620026839639,16
22442,76.3378022459881,4.78418799708786,0.188260904460208,0.342693692306057,0.12130501589407,0.368360214426313,29
4368,69.7584233921448,6.95160027972446,0.0392292263192595,0.36498021800071,0.162829507595013,0.124580603119907,35
1946,57.773646790106,22.4476749031686,0.0417405934796985,0.0907288785092533,0.386803575056143,0.128046605092259,30
5976,69.1964260992035,40.662961336959,0.0975910156729533,0.337671543005854,0.56225103144045,0.212644672767833,22
21569,109.633397191706,138.576060641733,0.0124386817664333,0.720415879739448,0.918906029897711,0.0898420551764502,23
20380,69.9130743040107,2.96620585934394,0.0837504352534121,0.243660174077377,0.0826836279359431,0.190503307336751,33
25353,68.6132023042258,98.0532734219613,0.217790032837364,0.180430851876736,0.839190856331124,0.42037823659638,21
3101,66.2911605932322,83.3230142837019,0.394938112529991,0.304869138635695,0.793056952269284,0.699348372039301,23
10448,59.0325566075949,50.5930696756256,0.054692563688824,0.0511926796752959,0.63360759596858,0.146438512946327,26
16119,64.4864642734454,82.5287804744256,0.314164847010851,0.151029555592686,0.790209120729406,0.582286166466004,24
8223,76.953107454683,15.2859111959916,0.414516028806613,0.45347252395004,0.295282869748796,0.724405847609477,26
15058,144.340867364937,46.7109389410542,0.211034323276233,0.898626979440451,0.607349813626101,0.408511329857677,32
4466,82.8500935246056,34.2439974522388,0.439754589435395,0.577340361429378,0.507995250586648,0.754676761403542,23
22761,107.266903766582,10.8187116703564,0.549862934485967,0.695282397791743,0.228666286307048,0.86013480591995,24
25904,73.3674134142779,197.629344459649,0.0026012417600099,0.26739109819755,0.969644667575184,0.0782016986750938,13
6618,78.6562436519514,1.30422969780101,0.136652301033104,0.497819151030853,0.0423466423691167,0.27809061906771,26
17488,61.6413169733947,108.198275596192,0.6683302365474,0.076262331334874,0.864670962524571,0.930650609319654,25
8909,80.8046332622846,24.166437202266,0.109175756634034,0.506045375950634,0.406503227483305,0.231648531035081,34
21345,114.90776293535,56.6172403306467,0.132736437937507,0.756469926564023,0.670671114687207,0.271373697738514,29
1681,122.725119931666,79.9436940036537,0.172492529343369,0.882443750509992,0.78065397932143,0.340559709211863,26
8205,69.1525778868949,28.5161383028329,0.261975518779712,0.311865925556049,0.45305460555132,0.496763920554205,30
9205,161.557511138724,7.53138291350247,0.267012879500732,0.94544213777408,0.173299926958013,0.505281047106651,21
24276,62.029829409037,2.01316952700454,0.216199135428237,0.0396100340876728,0.0603763836444452,0.417586583059048,38
20022,63.5713295370802,44.2967491686358,0.16534430736889,0.105053984792903,0.589990819735264,0.327995256794421,34
7718,81.901437125378,52.802923177824,0.112876742219115,0.530019185971469,0.647700202363555,0.237800031723948,30
1387,80.7200515607129,1.86308840506765,0.240878204193761,0.572701214114204,0.0566821506430373,0.460618409072323,28
15170,74.8044979007769,29.3808344084278,0.40615959269282,0.368293794803321,0.461786952330932,0.713877573557127,22
4281,94.4053193257433,1.08863260154679,0.349338871060453,0.705498693278059,0.0365133620053451,0.635836175743672,21
19966,130.017201463405,90.6174591160926,0.509177070671912,0.837860376108438,0.817407573352333,0.826092504108101,35
22124,72.9047383592049,29.5714423228951,0.215209045702927,0.282310656271875,0.463689894323738,0.415848263972379,30
209,147.554669319081,42.8123862007733,0.285062189604491,0.946046996861696,0.578900796186361,0.535375784762024,22
15757,60.8199474348767,32.2032143078183,0.0620577221683354,0.0632570893503726,0.489183073651212,0.157261276214217,20
17644,70.4582978951875,12.1554900793643,0.405724658056094,0.270963513059542,0.249524512123385,0.71332276528227,22
10154,77.2708274077388,67.9973864750358,0.213822043391756,0.443882814608514,0.730205116617999,0.413411920653315,27
9285,67.6444255680755,15.4036612299095,0.666228953197115,0.271170128602535,0.296927355597268,0.929721639512736,22
1712,56.4235355662441,47.5631616849945,0.398399816310301,0.0526207168586552,0.613284560606226,0.703878041099561,19
5120,57.0592066169208,86.4309625993857,0.530077509339135,0.0440075218211859,0.803820122799785,0.844273207353003,20
10323,176.064341535816,182.674466847588,0.31238599946608,0.960641457699239,0.961115125781575,0.579482247242251,25
14054,73.4843628150999,12.4363256808174,0.0503803885147103,0.350616780109704,0.253799897181829,0.140221744239885,29
16738,71.1846644347413,42.1278287378812,-0.0407716089824114,0.290705634746701,0.573675334166499,0.0351826893769906,28
1227,58.611128715172,8.4072687155934,0.0664916665617783,0.121980563271791,0.188683027204523,0.163895828673183,36
5418,105.965681966306,91.955230337338,0.297106999166972,0.781769255874678,0.821540719373318,0.555050376318916,24
22828,104.058594558269,13.616988521806,0.272703975241087,0.670285490108654,0.271394173921347,0.514844048169578,24
15181,62.0670956865363,9.4105344275433,0.176770969910874,0.100647855782881,0.205714979757175,0.348094304160468,29
14720,108.780487536151,155.870064287105,0.337116865758416,0.748766757780686,0.939273127212511,0.617652128000186,17
9494,108.262596849716,159.149542255102,0.486412339487803,0.771718200761825,0.942505182231469,0.804569696405529,39
19809,74.901171476921,67.298329769151,0.0593821583421305,0.339511623838916,0.726898730476242,0.15330053174672,16
23196,60.9452361035957,19.7267853473047,0.187761174962358,0.0174245778471231,0.353936993618346,0.367478272650016,24
11935,70.4957356807497,17.158523407937,0.346964386153215,0.311759551987052,0.320835139197388,0.632340119682444,29
