Sim_RF,Sim_RD,Sim_NTR,U_RF,U_RD,U_NTR,Weights
204.38436655391,131.265797790096,0.706828695191561,0.973677870118991,0.908318473647395,0.945951022697923,59
71.2174433679034,74.8677215316527,0.0857259589657521,0.253172919852659,0.760546599416096,0.193622709976013,32
64.7694496862595,4.42226821502118,0.207300755662815,0.141191559145227,0.113940371359288,0.401940922268909,22
123.67471944227,24.6677322730486,0.0881514074394991,0.820134939160198,0.412103331121848,0.197471824310495,18
87.4046464533733,76.5797154106293,0.465659184436957,0.621490806574002,0.767535358436309,0.783346788672434,33
77.6521300107827,27.8344544645477,0.696254174888676,0.424206958850846,0.446053271210293,0.942061059045949,27
92.9239133853014,4.87984957040005,0.277927313636475,0.60657073254697,0.123228424580878,0.523562483530198,28
79.356134414047,10.3001384244669,0.100362091799874,0.470493645872921,0.220336900332149,0.217153847726279,41
152.396992847571,33.0086951738707,0.538269500678244,0.90382745070383,0.496704588054785,0.850997075213799,25
64.6915547591898,30.243386179367,0.160855692116491,0.169852654915303,0.470336113861861,0.320125413220049,24
177.340396201683,129.170681758446,0.421805303673699,0.967010994674638,0.905031457910282,0.733384891327721,26
61.7438815906754,28.8127325683182,0.0075429836347589,0.0475250133313239,0.456068375024259,0.0839693777684585,25
90.9061996299525,14.0300989033519,0.0789200995222233,0.674977938178927,0.277411055693771,0.182937335827113,37
89.4306439053813,69.8615660035764,0.022114396943221,0.575871821958572,0.738817712897217,0.101896016381193,20
79.4749321282663,36.5360911025533,0.439015762277135,0.492427241057158,0.528191838597867,0.753823382525712,31
66.1543173979168,59.774644192649,0.368317646723399,0.151214450830594,0.688473328893206,0.663122248175511,24
81.93148749681,19.5107275341466,0.352086994880288,0.424800284905359,0.351233295138456,0.639859881881422,21
113.318163248319,5.51226745598309,0.265711843985989,0.799683555727825,0.135716445046421,0.503085884365791,25
75.2526136193961,1.1868304102274,0.0848724857006709,0.303410826483741,0.039195135598706,0.192273305364585,29
68.8761345960551,30.8032696531864,0.0439939966132712,0.282102552475408,0.475801030180102,0.131185009088511,16
124.751937518648,84.6511736262674,0.569236252330469,0.794145609019324,0.797729729907391,0.874441061562575,30
136.829134413194,62.002569709293,0.186869103563087,0.847859039669856,0.700416362098335,0.36590396463966,35
101.82459318492,130.157791858442,0.693794889798114,0.713390577351674,0.90659485688189,0.941123558685044,30
79.162610764611,28.2687069239889,0.274997551528567,0.520332659594715,0.450525409177803,0.518679407529735,38
96.1914281284484,26.3734619343458,0.33784637795728,0.672598490258679,0.430688617469005,0.618750538789204,19
85.3085899483237,38.908142855772,0.178667346254137,0.471617452800274,0.548115885900922,0.35143655398433,23
126.197630333173,30.2636055389346,0.0565931498561265,0.862032463774085,0.470534616688483,0.149207044219644,26
73.4307039955914,46.2977818218345,0.560116678435201,0.415157091571018,0.60443696203969,0.867854583778889,30
67.6497867578574,60.4924821450664,0.489308619080371,0.170570560963824,0.692375733199101,0.807409272989381,20
78.6782385912324,24.6825757162254,0.0218704039565841,0.480445208959281,0.412268176187101,0.101584957005514,27
77.9191698737424,72.9971605180665,0.420245470603988,0.457058250671253,0.752658357351934,0.731479559018464,22
106.219154170074,10.6848341400733,0.775528807899181,0.743705803528428,0.226529146223614,0.966234430466321,15
140.565802071192,153.176125547543,0.118752892716001,0.877300911583006,0.936480457746283,0.247639552766807,14
71.7756132266182,3.52527979521427,0.745159108658147,0.307642282219604,0.0950267399167888,0.958260604224913,18
69.4689143118641,17.8004753337848,0.257942233759734,0.242911576991901,0.32931141740807,0.48991072684105,31
68.0652801522382,15.4205166193147,0.526101938434829,0.314217291073874,0.297162329144592,0.840929254453359,26
63.8220835028707,4.0059327708576,0.0243002879915588,0.172389520099387,0.105285862439325,0.104698718472885,39
132.800656150231,122.289087961958,0.30786758485074,0.910421222215518,0.893362935666914,0.572321274380852,25
59.5890291383931,30.9013144394922,0.306495021776581,0.0306268054991961,0.476751297942965,0.570135108226698,28
101.292136100978,23.5050249458297,0.0630386353026643,0.647006104234606,0.399015153653861,0.158721496413123,37
58.5487625382788,3.16324386703609,0.168892376128209,0.116873282473534,0.0870883227039769,0.334227418124492,26
166.075705994641,74.1736342458113,0.462506320047844,0.95972251240164,0.757650819577437,0.779987148646962,30
87.2762636937732,66.40342753255,0.275274754777277,0.545257363235578,0.722603519781431,0.519142207018033,31
59.5023707042394,90.1417084916952,0.0132979417130519,0.0699503081850708,0.815913916314331,0.0908887538860614,11
66.2754637701202,7.18213735499706,0.118108371330237,0.284906081855297,0.167021609516144,0.246556143257339,36
134.872656346011,55.5531482312171,0.601246343608041,0.847726402571425,0.664429015090037,0.895558889302581,27
60.729273294495,10.7518727398116,-0.0503991452925793,0.0449103019200265,0.227600446173772,0.0276687037839447,40
64.1316616291533,10.1658476544051,0.359435520407348,0.203829839359969,0.218157089955268,0.650499405487677,28
86.5402187608182,5.53583233024364,0.325344600029997,0.485193925909698,0.136174463444902,0.599704780818138,32
66.7704339672022,20.0535607806008,0.461266047153249,0.199930414091796,0.357999082351899,0.77865569789769,31
148.461854667943,0.300922876088849,0.0114654827299292,0.937637544702739,0.0126499214139654,0.0886622765807578,14
76.1438882717819,2.4430972963963,0.0167329907917556,0.391118373023346,0.0706648600104389,0.0951198966502523,45
131.255145651616,71.9281040034987,0.109746957243493,0.883848496479914,0.748028142165894,0.232595532805078,24
90.7090165682217,127.032003720148,0.107945336054842,0.592767094261944,0.901551883211355,0.229611647930254,24
68.1655826557748,20.996597834267,0.0463804209316461,0.232677636202425,0.369542575236747,0.134537485763657,35
82.0362074155305,2.72427081083122,0.123702438845924,0.590316658606753,0.0771867932460494,0.255991924689561,26
68.1613124267484,113.559889101584,0.560917914236942,0.232587792910635,0.87642168634138,0.868443720348649,16
59.3057744836621,27.1345470049357,0.708827345145659,0.0821228809654713,0.438754691380706,0.946661029352216,24
67.4775746748839,122.233963312791,0.175171074382638,0.218059157021344,0.893263771012437,0.345275754676149,22
93.3099722294115,13.2606775226744,0.149704418536054,0.59358942671679,0.26614755531092,0.300661889222299,37
87.1256044723375,202.977746843405,0.564736921448327,0.522825189866126,0.972212904578871,0.871224005014905,19
130.312955143426,52.5410542733209,0.345817639481707,0.883568278048187,0.646061183666449,0.630645310980342,33
91.330267594668,45.0329468370901,0.0046970103111876,0.642794315004721,0.595371785304972,0.0806277943396033,27
94.8092139170399,55.8285445606335,0.331748585983176,0.726534354733303,0.6660565866592,0.609519408135836,35
97.958840233228,8.79234397498611,0.402657849095521,0.749813683796674,0.195291401897111,0.709391580775311,22
103.689648995232,1.41205736568542,0.0026808188932867,0.701653369236737,0.0451934767945028,0.0782932769472176,14
68.3012675235378,38.0325659878218,0.262582510468371,0.28509850660339,0.540873343718814,0.497792741769572,23
121.759283822882,14.9149148384299,0.395518167457129,0.869725823868066,0.290067111749074,0.700110326372212,19
101.981335013394,36.3613511554018,0.228974085862803,0.761359325842932,0.52668555222387,0.439942206863518,27
193.563073863206,30.65703235656,0.158406770291457,0.953789562918246,0.474379960940967,0.315839488251301,24
72.2500408642854,67.4661604374925,0.28114976786978,0.339510285062715,0.727696412282922,0.528911966050161,21
150.839210682708,27.7566915610719,0.296917477382206,0.893644515192136,0.445247917834518,0.554743535277814,26
163.972693237764,1.44341669219035,0.399935013954914,0.92515202309005,0.0460134167847267,0.705873308338956,28
102.100450968501,72.7109541402374,0.171029874772825,0.68680547340773,0.751427582275547,0.337986098680563,25
79.0984325675809,66.6888588602009,0.174879270457842,0.377011332195252,0.723981180719216,0.344761807718287,27
59.2765921371837,2.10663106687508,0.317753524653736,0.0551254309248179,0.0626485867900904,0.587916118471518,20
78.6397098239488,56.7671024863651,0.523674897662524,0.54012036905624,0.671540191026382,0.838861617266697,22
62.9451889624914,59.8881347805623,0.275960425961593,0.0899938659276813,0.689093792131776,0.520286259516219,18
68.8644619388218,60.8938667132818,-0.0720161934483683,0.359948781551793,0.694535089350118,0.0138078836454963,12
164.549570170671,136.684700559031,0.227213411432152,0.94498741067946,0.916292419274293,0.436870238265292,33
66.948610073551,118.942187784475,0.175266733656029,0.319397831568494,0.887167805657888,0.345444245748829,18
92.7461386639301,23.0729130667876,0.385574109562647,0.585196516942233,0.394060898000099,0.686884666427619,25
147.802278729582,17.5449556257974,0.202357478645963,0.91768004768528,0.325954254566366,0.393231437429976,29
69.7393727634321,96.1717670851768,0.0631488153596277,0.380902807926759,0.833946138932851,0.158885783929956,18
151.150033384447,7.5968805978872,0.210747132794719,0.882159781875089,0.174467904022489,0.408006200521689,21
78.8335759273008,10.3409608947946,0.269000969286798,0.415181238204241,0.220997647029926,0.508629067958315,22
59.0753873696914,6.29771910524598,0.0629880484623775,0.0411219145171344,0.150721390650754,0.15864608548134,50
62.8166197428527,49.4897720946621,0.603334823367466,0.14783399249427,0.626344641384578,0.896832344365371,26
81.1297917529245,13.1595208867924,-0.0312375146392071,0.566235450096428,0.26464824536684,0.0433907367610141,27
100.725932623825,40.9958662649351,0.415283830749225,0.695601185085252,0.564876771061212,0.72536064618613,33
71.6691381238038,57.6949152164481,0.326628456879949,0.25917896348983,0.676866435463597,0.601682094609666,39
75.1521321309502,1.80417354334754,0.288216651152314,0.311992147471756,0.055215777923071,0.540561852351443,21
63.0952349094653,2.52111396113378,-0.0840512076634964,0.0729881643783301,0.0724897143640575,0.0080139553674961,40
160.600110172261,184.524560182715,0.631917826957288,0.936691587325186,0.962289746951666,0.913048456960289,49
132.031788847393,11.229712978901,0.0030951199925393,0.882244950858876,0.235171170536122,0.0787707520202034,17
85.7062646236515,180.196858923036,0.202637883998512,0.587737536756322,0.959483867281898,0.393725738829046,19
93.1920857529927,24.9957448838973,0.104169715695714,0.624093557009473,0.415733154469313,0.223387991506684,24
124.054939335254,85.0092441915732,0.339942877348064,0.852161458227783,0.798970635749688,0.621898083426514,22
123.907536222451,3.34736027809755,0.656855108646038,0.830898537300527,0.0911495513595912,0.925451708841099,11
117.336736938206,38.2406681876803,0.0759951382375233,0.866743946447968,0.542606393279415,0.17839949424384,25
89.9084021610518,72.4878400790712,0.369839093708734,0.672893630340695,0.750463666903218,0.665258032127098,27
210.865582195168,68.7150793707006,0.150242184211101,0.975441009737551,0.733555779835384,0.301597154579573,29
65.1234419653643,22.1399687315724,0.267241674522998,0.100119231035933,0.383192701427424,0.50566674102985,20
56.5963225739859,35.1788644002752,0.165701498963101,0.0453176980372518,0.516348594081432,0.328622237226089,28
108.091363268418,60.3496492180442,0.261083015844366,0.697326285531744,0.691603412725801,0.495249943089363,30
94.8766909908175,37.6366252611523,0.158485576970462,0.57915322505869,0.537555658831885,0.315977317789866,24
103.178621536846,19.9323042982129,0.168966648733282,0.665212797699496,0.356495549382636,0.334357972960405,29
73.3545167493833,43.1569647833978,0.391335169086255,0.37148633110337,0.58150433168306,0.694589087985866,29
65.0083407706583,2.50743012651691,0.124717975606749,0.130701816640794,0.0721705119830824,0.257712498862831,32
59.2176315726721,4.91853804180208,0.486631792129024,0.0506683520507067,0.124003645305869,0.80478589498637,21
182.65422643424,82.0787823816781,0.564681221148463,0.956998270237818,0.788577516244113,0.871183783337658,33
92.4130511181736,14.8585663456458,0.280206450946944,0.593820404261351,0.28927029855503,0.527348358165478,23
68.6151974470932,14.3665016944355,0.201981983350451,0.19075877033174,0.28225941969444,0.392569467863375,33
85.4167869626322,66.1485261176283,0.149734030950797,0.478089539334178,0.721367075762085,0.30071338042887,27
96.7916410897907,156.949710621105,0.256241738173414,0.614589740522206,0.940357040742867,0.487012693261985,26
75.6605977384099,32.0775062275814,0.59477039098645,0.331218548584729,0.48799763332411,0.891530708380016,25
136.7772851279,145.047238964748,0.374508133024439,0.84491230500862,0.927236297713333,0.671763553898536,37
63.0865886826602,16.8804786279717,0.321122672046515,0.0753225234802812,0.317120141085193,0.593168667797246,26
84.4555656087374,142.345712786184,0.376202542895481,0.435262476094067,0.923870055232382,0.674106121720359,18
58.3935057368736,124.0990873252,-0.0211039593650024,0.0388866153080016,0.896567178322559,0.0529152964510911,18
77.3946934726906,158.898437982538,0.394305392593712,0.518285969505087,0.942264002840266,0.698515886749307,21
125.467609909167,123.061092028029,0.604851554979619,0.890271615469828,0.894741848974066,0.897749413908849,47
127.039321119303,57.1471008415777,0.0067286870810121,0.798633811296895,0.673732888937102,0.0830077856920279,27
124.66618159951,17.7672406749837,0.556591723418116,0.877365355147049,0.328875998932158,0.865238590780116,24
72.9549735879053,33.2913043223745,-0.0299241547210639,0.438286154996604,0.499313478138387,0.0445794236334579,19
96.4687356761897,11.9331118686456,0.361444804260547,0.637124122353271,0.246113501799685,0.653377797558715,28
87.6121071731569,2.23388317633653,0.747038553617465,0.559726925799623,0.0657094546504289,0.958797013207428,15
82.0948065510115,8.24595164879151,0.197034227485948,0.471749262185767,0.185887253718558,0.383843098647806,29
84.6190734982353,35.9827867104405,0.569462956722363,0.503642985131592,0.523403642749533,0.874601492773162,18
78.6053705106233,19.3523050701655,0.228093084153126,0.379638364072889,0.349241676473269,0.438405468158849,25
68.2609281960342,31.7839514333593,-0.0611146819191324,0.229081122670323,0.485217051990679,0.0202617966208705,32
95.1904812700283,7.2926980373222,0.170589655244576,0.69516045646742,0.169018439873268,0.337211759671023,25
71.8693399135987,13.2307172362378,0.13735714755665,0.273630109615624,0.265703949091645,0.279302571599364,36
57.0266642053861,190.228256783411,0.33105618024656,0.0369385592639446,0.965689963734693,0.608464111837577,14
107.011363606023,16.2922788262809,0.441047066555919,0.716040667146444,0.309171874536456,0.756164869377385,23
153.160778683383,27.0434007040097,0.364434074735241,0.894991074921563,0.437795886590278,0.657635371051262,28
91.0082779194713,74.1449634114802,0.739302979528862,0.608688814565539,0.757530416688164,0.956550848715639,25
74.3615877541237,9.41361820278253,0.306100981386738,0.349314349703491,0.20576642218948,0.569506570870413,23
71.5320346664776,35.7424005620756,0.117440991126277,0.233203525654972,0.521306326612982,0.245435367423355,35
61.4548902748506,38.1871315916754,0.280310916387985,0.171252666506916,0.54216124742659,0.527521613106051,21
75.6992167671735,112.619431432815,0.507686412989094,0.321415016660467,0.874438931017897,0.82473860286544,24
78.940349883185,15.4747169223454,0.703131811585946,0.441597625613213,0.297917188903597,0.944616793653314,14
98.0919510649608,29.0792860626645,0.640210838890655,0.731924686580896,0.458760324846121,0.917346621423862,20
73.9811889789055,101.551826411866,0.261407171241964,0.424863951979205,0.848493643206304,0.495799985246073,21
94.7011759495219,4.00107493033877,0.0410873999275358,0.558837478514761,0.105183659528726,0.127141880260536,21
64.8905296108765,25.1792388479999,0.589823804632849,0.209603783907369,0.417751956796164,0.888371883699599,21
67.3680952723005,1.26184021951783,0.203249233420068,0.268255081493407,0.0412152389569814,0.394803334081894,25
160.847620539979,220.260329244788,0.0481802967864885,0.936243222560734,0.979106396933144,0.137085267237537,21
59.5966326888789,11.0877376643135,0.422714714108898,0.0308319833129644,0.232933607301355,0.734491683467241,20
119.528952980859,7.91442612974777,0.0461621244877394,0.800134326098487,0.180089305913534,0.134229602291756,17
67.8703069659688,23.6642108341036,0.313899851171861,0.212545815389603,0.40082779458283,0.581869018024617,26
99.3481017513351,15.171202184928,-0.0146012205690728,0.73950260411948,0.293675810789784,0.059444167108674,25
151.170806736628,0.970340518478475,0.137610036822211,0.948164348024875,0.0332212371334788,0.27973761394374,23
101.325626834221,74.4033098602926,0.513381910204739,0.720671270508319,0.758613081951347,0.829870192594951,31
65.5137467029272,5.92762927590757,0.430929576877384,0.310870779678226,0.143717142947682,0.744354098764147,24
180.321094685295,53.9918515933646,0.681142903777905,0.960635920986533,0.65503954478246,0.936098036364356,23
64.3042887004135,5.48104706273084,0.315194108832366,0.16646494390443,0.135108849799228,0.583904554506295,27
63.7069635627473,4.39772644866728,-0.0591820137491202,0.218561309622601,0.113435782086479,0.0215212536499093,36
57.3844997124109,21.19373875355,0.648074144929406,0.0569100687280297,0.37192275537977,0.921260926403715,19
78.0800771553132,36.7947013732642,0.295963210430222,0.445167610654607,0.5304112086703,0.553197188990194,32
87.7895568908151,40.9845103318091,0.196636587373546,0.543757324572653,0.564787490960394,0.383141527551647,23
64.4040388113245,41.159383044857,0.430277009594861,0.278111645486206,0.566160089059741,0.743579581061936,29
110.937145001515,75.0986282744217,0.401518365542825,0.805468592792749,0.76150190559856,0.707922414300174,41
88.7620899080856,64.2137006660269,0.056856294576146,0.642000084742904,0.711789794854717,0.149591710509975,28
94.973684360133,113.845575936483,0.458398792247974,0.661267733434215,0.877017615614313,0.775556374719813,33
86.5497598064913,52.6709303160167,0.392861437860676,0.549419487826526,0.64687509294413,0.696610767629119,24
122.259384118552,44.2029217263658,0.238176286162612,0.79005991271697,0.589299401075725,0.455940915595981,23
66.0012532150458,15.9127774348407,0.0166882146298056,0.229050922673196,0.303978050263308,0.0950642660709701,33
100.017042618163,42.5475861592212,0.236098760519693,0.633483997080475,0.576887913406174,0.452337893449046,22
64.3333742948053,19.4130880773932,0.125851518565792,0.144671947229654,0.350006734181878,0.259635657689689,32
76.2818801954364,172.054415496126,0.779608642092557,0.339121965458617,0.953618326717139,0.967198453234578,18
112.664424185228,17.7377460738942,0.167596905458679,0.765561162028462,0.328489271267711,0.3319508748501,20
74.7765364624849,1.86198010472308,0.44690895222248,0.466699963668361,0.0566546520047489,0.76283794824789,14
70.0768010673599,57.8767555567602,0.523986973508126,0.29469794081524,0.677899457368677,0.839128596181382,28
74.6777445171367,24.7537919978603,0.265279152206247,0.403706912649795,0.413058299724533,0.502355107193994,19
60.8050292213492,95.1232715528156,0.16570023980246,0.0212873131968081,0.830947114115306,0.328620026839639,16
76.3378022459881,4.78418799708786,0.188260904460208,0.342693692306057,0.12130501589407,0.368360214426313,29
69.7584233921448,6.95160027972446,0.0392292263192595,0.36498021800071,0.162829507595013,0.124580603119907,35
57.773646790106,22.4476749031686,0.0417405934796985,0.0907288785092533,0.386803575056143,0.128046605092259,30
69.1964260992035,40.662961336959,0.0975910156729533,0.337671543005854,0.56225103144045,0.212644672767833,22
109.633397191706,138.576060641733,0.0124386817664333,0.720415879739448,0.918906029897711,0.0898420551764502,23
69.9130743040107,2.96620585934394,0.0837504352534121,0.243660174077377,0.0826836279359431,0.190503307336751,33
68.6132023042258,98.0532734219613,0.217790032837364,0.180430851876736,0.839190856331124,0.42037823659638,21
66.2911605932322,83.3230142837019,0.394938112529991,0.304869138635695,0.793056952269284,0.699348372039301,23
59.0325566075949,50.5930696756256,0.054692563688824,0.0511926796752959,0.63360759596858,0.146438512946327,26
64.4864642734454,82.5287804744256,0.314164847010851,0.151029555592686,0.790209120729406,0.582286166466004,24
76.953107454683,15.2859111959916,0.414516028806613,0.45347252395004,0.295282869748796,0.724405847609477,26
144.340867364937,46.7109389410542,0.211034323276233,0.898626979440451,0.607349813626101,0.408511329857677,32
82.8500935246056,34.2439974522388,0.439754589435395,0.577340361429378,0.507995250586648,0.754676761403542,23
107.266903766582,10.8187116703564,0.549862934485967,0.695282397791743,0.228666286307048,0.86013480591995,24
73.3674134142779,197.629344459649,0.0026012417600099,0.26739109819755,0.969644667575184,0.0782016986750938,13
78.6562436519514,1.30422969780101,0.136652301033104,0.497819151030853,0.0423466423691167,0.27809061906771,26
61.6413169733947,108.198275596192,0.6683302365474,0.076262331334874,0.864670962524571,0.930650609319654,25
80.8046332622846,24.166437202266,0.109175756634034,0.506045375950634,0.406503227483305,0.231648531035081,34
114.90776293535,56.6172403306467,0.132736437937507,0.756469926564023,0.670671114687207,0.271373697738514,29
122.725119931666,79.9436940036537,0.172492529343369,0.882443750509992,0.78065397932143,0.340559709211863,26
69.1525778868949,28.5161383028329,0.261975518779712,0.311865925556049,0.45305460555132,0.496763920554205,30
161.557511138724,7.53138291350247,0.267012879500732,0.94544213777408,0.173299926958013,0.505281047106651,21
62.029829409037,2.01316952700454,0.216199135428237,0.0396100340876728,0.0603763836444452,0.417586583059048,38
63.5713295370802,44.2967491686358,0.16534430736889,0.105053984792903,0.589990819735264,0.327995256794421,34
81.901437125378,52.802923177824,0.112876742219115,0.530019185971469,0.647700202363555,0.237800031723948,30
80.7200515607129,1.86308840506765,0.240878204193761,0.572701214114204,0.0566821506430373,0.460618409072323,28
74.8044979007769,29.3808344084278,0.40615959269282,0.368293794803321,0.461786952330932,0.713877573557127,22
94.4053193257433,1.08863260154679,0.349338871060453,0.705498693278059,0.0365133620053451,0.635836175743672,21
130.017201463405,90.6174591160926,0.509177070671912,0.837860376108438,0.817407573352333,0.826092504108101,35
72.9047383592049,29.5714423228951,0.215209045702927,0.282310656271875,0.463689894323738,0.415848263972379,30
147.554669319081,42.8123862007733,0.285062189604491,0.946046996861696,0.578900796186361,0.535375784762024,22
60.8199474348767,32.2032143078183,0.0620577221683354,0.0632570893503726,0.489183073651212,0.157261276214217,20
70.4582978951875,12.1554900793643,0.405724658056094,0.270963513059542,0.249524512123385,0.71332276528227,22
77.2708274077388,67.9973864750358,0.213822043391756,0.443882814608514,0.730205116617999,0.413411920653315,27
67.6444255680755,15.4036612299095,0.666228953197115,0.271170128602535,0.296927355597268,0.929721639512736,22
56.4235355662441,47.5631616849945,0.398399816310301,0.0526207168586552,0.613284560606226,0.703878041099561,19
57.0592066169208,86.4309625993857,0.530077509339135,0.0440075218211859,0.803820122799785,0.844273207353003,20
176.064341535816,182.674466847588,0.31238599946608,0.960641457699239,0.961115125781575,0.579482247242251,25
73.4843628150999,12.4363256808174,0.0503803885147103,0.350616780109704,0.253799897181829,0.140221744239885,29
71.1846644347413,42.1278287378812,-0.0407716089824114,0.290705634746701,0.573675334166499,0.0351826893769906,28
58.611128715172,8.4072687155934,0.0664916665617783,0.121980563271791,0.188683027204523,0.163895828673183,36
105.965681966306,91.955230337338,0.297106999166972,0.781769255874678,0.821540719373318,0.555050376318916,24
104.058594558269,13.616988521806,0.272703975241087,0.670285490108654,0.271394173921347,0.514844048169578,24
62.0670956865363,9.4105344275433,0.176770969910874,0.100647855782881,0.205714979757175,0.348094304160468,29
108.780487536151,155.870064287105,0.337116865758416,0.748766757780686,0.939273127212511,0.617652128000186,17
108.262596849716,159.149542255102,0.486412339487803,0.771718200761825,0.942505182231469,0.804569696405529,39
74.901171476921,67.298329769151,0.0593821583421305,0.339511623838916,0.726898730476242,0.15330053174672,16
60.9452361035957,19.7267853473047,0.187761174962358,0.0174245778471231,0.353936993618346,0.367478272650016,24
70.4957356807497,17.158523407937,0.346964386153215,0.311759551987052,0.320835139197388,0.632340119682444,29
63.5561518505029,58.3655644934092,0.147253207998483,0.21488395659253,0.680658905221482,0.296403687306114,22
117.135288391285,30.9381651510836,0.505641850450871,0.817834574729204,0.477107946737858,0.822869077974961,23
84.5790363488452,98.1349845213584,0.555797085748254,0.604941184865311,0.839414714941519,0.864643406998945,35
79.0734729733075,20.5037047513545,0.255919030660499,0.495208336273208,0.363542042714276,0.48646216287878,21
97.8406415006534,2.90465371130449,-0.0270399938166988,0.615523744840175,0.0812946697340199,0.047238051906216,25
119.138304628944,23.3957439929215,0.161264914199135,0.872281780000776,0.397766909267593,0.320842163301121,19
73.3062816408484,69.7233787684184,0.694380437820529,0.364742452278733,0.738189325856924,0.941347916630861,20
87.8357641576195,41.9419166779779,0.556247908115719,0.653801411855966,0.572243873307309,0.864981320065825,33
97.5335584085056,70.1434871359445,0.220709232379187,0.642474983818829,0.74009479377512,0.42549556885203,28
179.207290144938,178.504835796926,0.534992690182261,0.948765113018453,0.958330187384448,0.848334300766363,51
97.0148538772839,44.8196511352832,0.128196506466672,0.651659835828468,0.593820789987452,0.263622806718081,29
83.0761362481564,110.124018627305,0.414257470892642,0.47484559728764,0.86901813751871,0.724083841831173,26
100.105802302026,51.8915032715342,0.784857443347115,0.759062241297215,0.641960105675836,0.968403655032755,26
128.804301538861,38.3669104136958,0.45499447890263,0.870041905436665,0.543654156326741,0.771837904471044,30
60.9801162213529,15.4970556335895,-0.0064656075598829,0.0513922257814556,0.298227984801804,0.0680531523378587,25
