"Year","Time","U_NTR","U_RF","U_RD","C12","C13","C23","C123","ReturnPeriod_Trivariate","ReturnPeriod_Bivariate","Density","t","mu_sim","sigma_sim","Sim_RD","Sim_NTR","Sim_RF"
1952,1,0.526887092255672,0.0955279604576293,0.0137499391566962,0.0643944557459517,0.00907539545453966,0.00333393781801721,0.001,0.454918904558006,0.452509774500115,0.0643944557459517,-0.928131416837782,35.8201605673801,38.7276961924165,36.356349242327,0.290455376100155,20.8969276677711
1952,1,0.0491751255613928,0.394785091106525,0.308094757143408,0.0273768104328766,0.0205841159774832,0.188070760932321,0.016,0.42737169225964,0.342808213097507,0.0273768104328766,-0.928131416837782,35.8201605673801,38.7276961924165,50.0769906771806,0.0094515977930555,49.3546058835481
1952,1,0.819586970222888,0.167549453483599,0.564569839974865,0.151248612275302,0.488391345213093,0.135251759856565,0.121,1.95722573839517,1.21867852561199,0.151248612275302,-0.928131416837782,35.8201605673801,38.7276961924165,67.9844194069931,0.495283871602597,28.4251311698681
1952,1,0.075008219461435,0.490454949293072,0.0146272557321936,0.048348123223269,0.00192759844082925,0.0115042460673549,0.003,0.417807330079363,0.41417732764117,0.048348123223269,-0.928131416837782,35.8201605673801,38.7276961924165,36.3908134312844,0.0322836635362151,58.6383509394426
1952,1,0.0686235970752815,0.409873507544215,0.519189980812371,0.0388000153771231,0.0435203865784412,0.289218141807741,0.031,0.583343005082561,0.356949778700177,0.0388000153771231,-0.928131416837782,35.8201605673801,38.7276961924165,64.1528326073665,0.0269915553633726,50.771783458279
1952,1,0.904515940484952,0.545643548844873,0.32064442220144,0.515942057106647,0.301882054335435,0.24198445080937,0.249,4.99941872756004,3.04031914166884,0.515942057106647,-0.928131416837782,35.8201605673801,38.7276961924165,50.7851808577401,0.600683187832994,64.4313527412542
1952,1,0.439687562197561,0.15885396160661,0.471909721149132,0.0912274259207762,0.23774244161183,0.11667476775041,0.08,0.677521945110667,0.405938142619444,0.0912274259207762,-0.928131416837782,35.8201605673801,38.7276961924165,60.5268304838458,0.24334952475348,27.5731907477225
1952,1,0.425909446199403,0.76677075633362,0.196174651850015,0.360180382026404,0.101878332882519,0.180444538098616,0.102,1.31884017117269,1.19402857122254,0.360180382026404,-0.928131416837782,35.8201605673801,38.7276961924165,44.2748550057139,0.236083450613252,94.669288347295
1952,1,0.803933914410946,0.124374514479156,0.310870779678226,0.111323361377992,0.268630641245612,0.0710522174331603,0.073,1.44064183083461,1.09280700367568,0.111323361377992,-0.928131416837782,35.8201605673801,38.7276961924165,50.2325345196075,0.480233565567677,24.0649996736947
1952,1,0.164490802598649,0.756762370834108,0.16639378038235,0.141118343554612,0.0373874655726006,0.15283530193738,0.029,0.931557721748293,0.9096483990127,0.141118343554612,-0.928131416837782,35.8201605673801,38.7276961924165,42.8667083314939,0.0940944019554892,92.8824800899178
1952,1,0.336777996995922,0.0529999555092063,0.131614134181291,0.0260603533141009,0.0569368975412306,0.0163112219560437,0.01,0.352164517323849,0.314325839824768,0.0260603533141009,-0.928131416837782,35.8201605673801,38.7276961924165,41.2843769854784,0.189440746650473,15.4852196192148
1952,1,0.167040877688754,0.0206512690702349,0.300199053948745,0.00612799867963417,0.0644830546931039,0.0122290134215257,0.004,0.338438757526468,0.244368571502158,0.00612799867963417,-0.928131416837782,35.8201605673801,38.7276961924165,49.637964563023,0.0956491562217064,9.86782241878001
1952,1,0.463450304453052,0.0836517754404809,0.74211965710856,0.0515007350568863,0.371784495682057,0.0770324879642797,0.05,1.24149589510585,0.396511762972937,0.0515007350568863,-0.928131416837782,35.8201605673801,38.7276961924165,88.2139355764247,0.255967887108624,19.4997353206233
1952,1,0.0906079764203309,0.147887214011256,0.280257776146755,0.0218247986217356,0.0340806381714328,0.0772643224542372,0.013,0.332548080528992,0.255320363112652,0.0218247986217356,-0.928131416837782,35.8201605673801,38.7276961924165,48.5507941040213,0.044505104104949,26.4820740044183
1952,1,0.0850703736785447,0.124692212279865,0.325681924354285,0.017784212669466,0.0364993862062747,0.0735566913404755,0.013,0.34518718799316,0.247518127471505,0.017784212669466,-0.928131416837782,35.8201605673801,38.7276961924165,51.0731291144568,0.0402697994737539,24.0984954461244
1952,1,0.546539594018717,0.0423033286415434,0.435531059745699,0.0299091584150836,0.268902624364765,0.0310214919604784,0.028,0.720826461847164,0.453446634058778,0.0299091584150836,-0.928131416837782,35.8201605673801,38.7276961924165,57.9509184077294,0.301464401728007,13.8663849064274
1952,1,0.158598985480161,0.83965978642232,0.100769041106105,0.145385042471736,0.0227950802530858,0.0963658974002866,0.019,1.36501806796574,1.35937653572111,0.145385042471736,-0.928131416837782,35.8201605673801,38.7276961924165,39.9330696020132,0.0904729160691653,110.148413793286
1952,1,0.945130414255286,0.802753880692157,0.219656620873138,0.775663368955101,0.213196575812641,0.20501752672213,0.209,11.536316891034,7.19966403289254,0.775663368955101,-0.928131416837782,35.8201605673801,38.7276961924165,45.4223568386811,0.681978459970474,101.685516311555
1952,1,0.661158508898539,0.089457570525067,0.279156222939491,0.0709099231947915,0.207086645091292,0.0483835533916087,0.046,0.798059695611229,0.624426612903861,0.0709099231947915,-0.928131416837782,35.8201605673801,38.7276961924165,48.4916178072193,0.370657373968408,20.1910749637697
1952,1,0.995990498676815,0.942411749315422,0.7442772150971,0.940656049586168,0.742917762811187,0.716547250535844,0.709,23.6921914920432,88.7389557885312,0.940656049586168,-0.928131416837782,35.8201605673801,38.7276961924165,88.5381668629755,0.993266263106307,149.640251824932
1952,1,0.418931880916376,0.73382625427847,0.942360715009272,0.342877148805721,0.404785801928763,0.706938222584584,0.318,4.82133074962541,1.05197263651572,0.342877148805721,-0.928131416837782,35.8201605673801,38.7276961924165,145.922921509633,0.232414891003922,89.008883106497
1952,1,0.439812166755287,0.358621363823032,0.251545701175928,0.194394973658275,0.132583153686869,0.147784945345254,0.096,0.608302401451779,0.505099684566041,0.194394973658275,-0.928131416837782,35.8201605673801,38.7276961924165,47.0370990930698,0.243415386429944,46.0071863058509
1952,1,0.706246039976452,0.923409465644971,0.318445809651166,0.673549034645258,0.248289497928862,0.31032600047083,0.269,13.2773755928168,4.55648029328883,0.673549034645258,-0.928131416837782,35.8201605673801,38.7276961924165,50.6601731037867,0.401358134039782,138.949012065009
1952,1,0.851275975536607,0.236602644102804,0.127433398040012,0.217781493645358,0.115879410297609,0.0594028302628833,0.062,1.72783614793597,1.53961181790976,0.217781493645358,-0.928131416837782,35.8201605673801,38.7276961924165,41.0984417067167,0.528963297588178,34.9152753135961
1952,1,0.66737696278575,0.878459969407384,0.467792333336547,0.614681708336036,0.342743234106462,0.442720351862811,0.337,4.03909612594865,2.90508606760312,0.614681708336036,-0.928131416837782,35.8201605673801,38.7276961924165,60.2265469185943,0.374742064892849,121.169113441081
1952,1,0.601625246641104,0.883462964938332,0.631742815952748,0.558367747913954,0.413245078505106,0.590129107156809,0.386,3.39495712138073,2.72927491089746,0.558367747913954,-0.928131416837782,35.8201605673801,38.7276961924165,74.457942754549,0.333473651368309,122.815566347138
1952,1,0.702902218491794,0.625643378656354,0.983635114738718,0.482321725888123,0.69658365991097,0.620414701341744,0.467,9.93079464868524,1.30059198159544,0.482321725888123,-0.928131416837782,35.8201605673801,38.7276961924165,194.244371514784,0.398987522962965,73.7175650950656
1952,1,0.712947726449985,0.528235969168179,0.356987077509984,0.417421929180928,0.279520927126858,0.260387412930265,0.225,1.49076290385112,1.13482753405364,0.417421929180928,-0.928131416837782,35.8201605673801,38.7276961924165,52.912133876497,0.406160278654103,62.5596067428509
1952,1,0.716508932978175,0.97876521329176,0.565966817317531,0.709480780754377,0.436648989227072,0.560394678067199,0.439,31.8294731586519,14.0779295912084,0.709480780754377,-0.928131416837782,35.8201605673801,38.7276961924165,68.1085989539809,0.408740685579212,185.808504296643
1952,1,0.0635912903367322,0.227981492781144,0.439042051788419,0.022679529155828,0.0353335915177827,0.155742127835986,0.017,0.429055267819378,0.273557864270641,0.022679529155828,-0.928131416837782,35.8201605673801,38.7276961924165,58.1921958758111,0.0226770737419783,34.1234942065324
1952,1,0.983441708126553,0.451510882376266,0.850264921784401,0.44878368455407,0.84158597525038,0.421480506633093,0.393,5.94660174918368,14.4601720774148,0.44878368455407,-0.928131416837782,35.8201605673801,38.7276961924165,109.178579670666,0.836059793259498,54.7650990362263
1952,1,0.61964213841887,0.998721856402793,0.601897545857355,0.619456418622638,0.406222439195817,0.601525785204342,0.417,NA,183.079130847849,0.619456418622638,-0.928131416837782,35.8201605673801,38.7276961924165,71.4474962884063,0.34439644529581,281.763612852561
1952,1,0.553840180682536,0.471081274174197,0.555126630933955,0.303666413712711,0.340543980205859,0.339511878999581,0.226,1.12565591678504,0.717501765129092,0.303666413712711,-0.928131416837782,35.8201605673801,38.7276961924165,67.1552765748986,0.30560307792366,56.6924882305057
1952,1,0.0651829525302098,0.221771964645642,0.432507397374138,0.0226891712655034,0.0357543732587615,0.150460608436924,0.016,0.422438373150904,0.271837282127725,0.0226891712655034,-0.928131416837782,35.8201605673801,38.7276961924165,57.7443271258785,0.0240564006224302,33.5508834872763
1952,1,0.081590778920765,0.521252832426356,0.637298259651288,0.0548413226271783,0.0604526303606663,0.405605192478977,0.043,0.841194030538785,0.44248011662183,0.0548413226271783,-0.928131416837782,35.8201605673801,38.7276961924165,75.0450938961091,0.0375529397465365,61.8209504569114
1952,1,0.769635830212287,0.521206472292718,0.802402019267902,0.438245111828144,0.643743033250352,0.467843505742303,0.382,2.68142059184856,1.3568262431251,0.438245111828144,-0.928131416837782,35.8201605673801,38.7276961924165,98.4858129963894,0.450016400908212,61.8160689025006
1952,1,0.476703087578644,0.727758053073102,0.584271517349407,0.385274599563091,0.310462623833249,0.48765113338585,0.274,1.65760923040159,1.10611235028728,0.385274599563091,-0.928131416837782,35.8201605673801,38.7276961924165,69.7736139679245,0.263064513539284,88.030447686016
1952,1,0.441050687205313,0.652062783286661,0.343572702025995,0.327787162642438,0.178052325379283,0.285550416236475,0.167,1.06550891740816,0.852247212575356,0.327787162642438,-0.928131416837782,35.8201605673801,38.7276961924165,52.113413860094,0.244070183264411,77.0973575631148
1952,1,0.233824031068548,0.159800948284781,0.560887253843248,0.054184567373085,0.15230143492296,0.128845128658856,0.046,0.597337848428024,0.302773593218994,0.054184567373085,-0.928131416837782,35.8201605673801,38.7276961924165,67.6589632174458,0.134274389686066,27.6665057510758
1952,1,0.545506209818067,0.35195301295637,0.478802685858682,0.229317807644922,0.293165469125163,0.24091869074064,0.175,0.942773378390501,0.602666343792354,0.229317807644922,-0.928131416837782,35.8201605673801,38.7276961924165,61.0348044967422,0.3008808205172,45.3960651518727
1952,1,0.0353361993734002,0.84701722300382,0.0760833232197911,0.0328740433399236,0.00445998929351955,0.0730480276811394,0.007,1.3798307340234,1.32872159788363,0.0328740433399236,-0.928131416837782,35.8201605673801,38.7276961924165,38.8844993228956,-0.00492042605642135,112.039111170701
1952,1,0.416461630815506,0.786778223700248,0.841710632434115,0.359278626461553,0.370792038657933,0.694887494290921,0.311,2.89822845589189,1.28173272261763,0.359278626461553,-0.928131416837782,35.8201605673801,38.7276961924165,107.037412346711,0.231117672190112,98.4454391272376
1952,1,0.990877765733723,0.747533633331346,0.742569366237149,0.744830766062312,0.739078444494198,0.604953422213265,0.586,9.13998772255266,31.1557198842025,0.744830766062312,-0.928131416837782,35.8201605673801,38.7276961924165,88.2812927295978,0.90481417293747,91.288758744553
1952,1,0.802823652128463,0.707174898204852,0.128269788343459,0.604071179345083,0.111992854361785,0.115415216524003,0.104,2.24187822448965,2.12601690949852,0.604071179345083,-0.928131416837782,35.8201605673801,38.7276961924165,41.135568370363,0.479199329417027,84.8390579564453
1952,1,0.832592422747769,0.905417227927599,0.821851178305224,0.776757823596099,0.707121662087199,0.763371890580731,0.658,6.8049090093914,5.16153369112798,0.776757823596099,-0.928131416837782,35.8201605673801,38.7276961924165,102.481184822847,0.508529174504662,130.904385956922
1952,1,0.903239664074932,0.843961730618724,0.983044024324045,0.785062587034005,0.893113381011478,0.833214477850216,0.761,9.92800859543312,5.28245381714663,0.785062587034005,-0.928131416837782,35.8201605673801,38.7276961924165,192.884762683926,0.598630897271247,111.24429264594
1952,1,0.713073111685408,0.354385051470963,0.528359377989545,0.285727887455328,0.407404931620641,0.258791722129136,0.219,1.4587147258248,0.916297487626209,0.285727887455328,-0.928131416837782,35.8201605673801,38.7276961924165,64.8970951434573,0.406250788566223,45.6187656922807
1952,1,0.35449935996397,0.720257933936878,0.526308492524549,0.287989073422206,0.214416627716485,0.442791094150642,0.183,1.24122601484415,0.937946493946355,0.287989073422206,-0.928131416837782,35.8201605673801,38.7276961924165,64.7293833171836,0.198714577429054,86.8455304616685
1952,1,0.961804772351887,0.19204733484428,0.404173251241446,0.189285741972742,0.395756311942935,0.126417110226758,0.123,6.57163950968865,5.6443546156383,0.189285741972742,-0.928131416837782,35.8201605673801,38.7276961924165,55.8600840947789,0.731258707661747,30.7744760799791
1952,1,0.166911699972698,0.339733694971394,0.566310757072642,0.0774262051128461,0.11085244040517,0.26054786524867,0.059,0.631172952841018,0.350397204035064,0.0774262051128461,-0.928131416837782,35.8201605673801,38.7276961924165,68.1392334634038,0.0955705763292203,44.2800347663496
1952,1,0.935203738727039,0.701297900022434,0.758061396190897,0.674909097859391,0.723641058946305,0.584057018488887,0.547,4.87280275025834,5.20732182328493,0.674909097859391,-0.928131416837782,35.8201605673801,38.7276961924165,90.6763242166468,0.658400244755719,83.9612087330842
1952,1,0.536499800240826,0.74685946357609,0.638693316373974,0.439806051702373,0.375256019720061,0.534945122063005,0.332,2.08431875376401,1.27838994141849,0.439806051702373,-0.928131416837782,35.8201605673801,38.7276961924165,75.1939455974019,0.295817223792559,91.1742534415661
1952,1,0.045610466309313,0.637019077504827,0.850311916321516,0.0356925845482349,0.0416737457047152,0.581074891544289,0.03,2.09424606428577,0.566471074355891,0.0356925845482349,-0.928131416837782,35.8201605673801,38.7276961924165,109.190676474295,0.00593742274105247,75.1502265581286
1952,1,0.102241116010058,0.233601442467794,0.258146648295224,0.035977188349508,0.0355800264928105,0.107977574501138,0.016,0.351157143730959,0.285659345312862,0.035977188349508,-0.928131416837782,35.8201605673801,38.7276961924165,47.3799085973331,0.0530892046275357,34.6400320644231
1952,1,0.395945192323954,0.774473012182531,0.499546385370195,0.338200942284523,0.227098437656841,0.441251324750859,0.212,1.60531532985126,1.19201774061276,0.338200942284523,-0.928131416837782,35.8201605673801,38.7276961924165,62.6049386887558,0.220368713379829,96.089068884991
1952,1,0.7675278811085,0.50046878921239,0.508920615306124,0.420720856723305,0.418438284981837,0.334230720575405,0.274,1.63301863539451,1.30955027301975,0.420720856723305,-0.928131416837782,35.8201605673801,38.7276961924165,63.3359114367985,0.448264023320982,59.6604329641458
1952,1,0.712975440847416,0.150215320777324,0.566958895418793,0.124032496516691,0.435489000147843,0.122087930996147,0.109,1.4039051104293,0.766748465627428,0.124032496516691,-0.928131416837782,35.8201605673801,38.7276961924165,68.1970286745112,0.406180282285319,26.7153924986396
1952,1,0.679858634732393,0.270905112811764,0.567112070973963,0.212853623588302,0.417761983927907,0.212658896489847,0.176,1.33869986437163,0.763097007098104,0.212853623588302,-0.928131416837782,35.8201605673801,38.7276961924165,68.2107001120558,0.383076532036446,38.0394731919453
1952,1,0.978094808566988,0.378493049909837,0.307218350004405,0.375410559562332,0.303986103372934,0.181923067245025,0.195,79.5696333453828,10.62546757192,0.375410559562332,-0.928131416837782,35.8201605673801,38.7276961924165,50.0280137951892,0.802185587674194,47.8388659136424
1952,1,0.173573722979616,0.235502607857217,0.424109178129584,0.0587542168102398,0.0903434693227605,0.15674466948555,0.039,0.461194148193477,0.307844863305362,0.0587542168102398,-0.928131416837782,35.8201605673801,38.7276961924165,57.1762284668459,0.0995991529942303,34.8144360358114
1952,1,0.661253349241294,0.984241472230619,0.689117506612092,0.656938820076163,0.487732729884352,0.682930616094312,0.486,28.6129665429848,17.4764089822356,0.656938820076163,-0.928131416837782,35.8201605673801,38.7276961924165,80.9986762267325,0.370719347689731,196.334570726176
1952,1,0.965886512239113,0.714738549740585,0.773523621959612,0.70228037186386,0.756553411813212,0.602080774465371,0.574,6.10391161121147,9.2356101607336,0.70228037186386,-0.928131416837782,35.8201605673801,38.7276961924165,93.2243983794966,0.746106136505434,85.9899740019609
1952,1,0.659067108662123,0.69481797059195,0.796923840884119,0.500536095726584,0.553215727429716,0.600832730230115,0.429,2.67466808787947,1.36378188716809,0.500536095726584,-0.928131416837782,35.8201605673801,38.7276961924165,97.4311610200008,0.369293243183468,83.009182838201
1952,1,0.0464064508821401,0.196125763521803,0.263886473607272,0.0149350672925293,0.0170928421036152,0.0947390585727355,0.008,0.326611515939633,0.258932238859621,0.0149350672925293,-0.928131416837782,35.8201605673801,38.7276961924165,47.6804791760842,0.0067320334790522,31.1595366970144
1952,1,0.00300539947166223,0.32021621680578,0.563081346452236,0.00155813793549385,0.00211604069631976,0.246354150783131,0.001,0.551381343487726,0.294838909028725,0.00155813793549385,-0.928131416837782,35.8201605673801,38.7276961924165,67.852541348137,-0.058287671407863,42.5054840209706
1952,1,0.828759773934098,0.57020613950394,0.589516543550417,0.505637170977501,0.513928383719927,0.412252019039496,0.36,2.39994863874327,1.87491930453721,0.505637170977501,-0.928131416837782,35.8201605673801,38.7276961924165,70.2642009728654,0.504549511297793,67.1534828178865
1952,1,0.204916811933628,0.31611108393045,0.0295568136498332,0.0880027922658323,0.00895633361095679,0.0180125219811152,0.005,0.357534268840955,0.352749303839162,0.0880027922658323,-0.928131416837782,35.8201605673801,38.7276961924165,36.9820398335915,0.11798025736042,42.1331747788933
1952,1,0.567066971923955,0.0492384178951317,0.120608904398978,0.0355886047525645,0.0809191965152276,0.0141136995646565,0.016,0.529510680489048,0.477004546990347,0.0355886047525645,-0.928131416837782,35.8201605673801,38.7276961924165,40.7968278848165,0.313175597884731,14.9335007837719
1952,1,0.501378953408368,0.0180613319199072,0.015960629330948,0.0122533904224986,0.0101292533649446,0.000806030895616354,0,0.410014388204876,0.405833363464961,0.0122533904224986,-0.928131416837782,35.8201605673801,38.7276961924165,36.4432518490201,0.276418405256334,9.2738084430171
1952,1,0.398001205286911,0.659319608863052,0.357237663818523,0.300266471497757,0.168302331114051,0.297689742698529,0.153,1.00654218529233,0.823229368177943,0.300266471497757,-0.928131416837782,35.8201605673801,38.7276961924165,52.9272119340281,0.221444248644527,78.0595229170374
1952,1,0.414364339986907,0.0716139376681367,0.7994627088774,0.0407575677772785,0.354405921026469,0.0676267188943224,0.042,1.47765903843111,0.360503723842925,0.0407575677772785,-0.928131416837782,35.8201605673801,38.7276961924165,97.9163666148766,0.230016895110483,18.0065035670963
1952,1,0.342592767394077,0.716653233930195,0.821228646440431,0.277625060386521,0.300376892231429,0.630158947224878,0.226,1.96683421714021,0.915838729495534,0.277625060386521,-0.928131416837782,35.8201605673801,38.7276961924165,102.346692408201,0.19248650460556,86.2852325128017
1952,1,0.368392081314446,0.301304411198032,0.344637322006747,0.142466740687851,0.151808908048815,0.166879504594612,0.095,0.568470351102955,0.42303846481856,0.142466740687851,-0.928131416837782,35.8201605673801,38.7276961924165,52.1762061210143,0.205972690835954,40.7919592012365
1952,1,0.87502908018352,0.900093943937573,0.91851437324658,0.809149072655627,0.818483292951233,0.837782129818768,0.749,8.78074983437787,5.87784972436658,0.809149072655627,-0.928131416837782,35.8201605673801,38.7276961924165,132.607592795877,0.557966672605186,128.795893448044
1952,1,0.248748430019223,0.337421175456582,0.280772623838857,0.1110260562346,0.0879299041486097,0.154962231827494,0.056,0.464063004015477,0.381056572155788,0.1110260562346,-0.928131416837782,35.8201605673801,38.7276961924165,48.5784831066968,0.142499523527599,44.0693146881553
1952,1,0.733782162323776,0.863173619959708,0.696291067637503,0.663665224988043,0.54139424235415,0.63578222976453,0.501,4.29232011863387,2.99807631261073,0.663665224988043,-0.928131416837782,35.8201605673801,38.7276961924165,81.9000150394898,0.421558197015025,116.494062684308
1952,1,0.343363861003348,0.923827455954841,0.413504677359015,0.330736064501987,0.167952299314306,0.40137897603893,0.16,3.36862838777883,3.14738837953756,0.330736064501987,-0.928131416837782,35.8201605673801,38.7276961924165,56.4705756580028,0.192890165954621,139.15605067108
1952,1,0.733117996717914,0.780807635054209,0.608685026643798,0.609715050602412,0.477146633658859,0.528823650267795,0.422,2.81394177135068,2.08791328355736,0.609715050602412,-0.928131416837782,35.8201605673801,38.7276961924165,72.1118742050128,0.421055634375957,97.2879941766928
1952,1,0.269146263263494,0.394025300795177,0.115427796263248,0.136230160313598,0.0413780168424745,0.0774883667108747,0.032,0.449946607996313,0.422780606003874,0.136230160313598,-0.928131416837782,35.8201605673801,38.7276961924165,40.5693996942133,0.153579517502745,49.2836005556057
1953,2,0.727872230014777,0.906698440018868,0.352998502086848,0.684308909050907,0.274453026560392,0.350000524176036,0.288,6.02531457586776,4.02105108567651,0.684308909050907,0.0739219712525667,35.894698323785,38.8531234289935,52.8020414379618,0.417114363375839,131.428173734336
1953,2,0.622347748073363,0.863590786745772,0.444033863022923,0.567386205109497,0.298321739452241,0.435401268203512,0.298,2.73460090120191,2.45556440456795,0.567386205109497,0.0739219712525667,35.894698323785,38.8531234289935,58.6859553687489,0.346059416397926,116.615232815545
1953,2,0.749611586868563,0.902314775593473,0.190625803545117,0.701332371310968,0.153504454488272,0.189630435077628,0.145,3.51400626596208,4.0480905999013,0.701332371310968,0.0739219712525667,35.894698323785,38.8531234289935,44.1096405205427,0.433786614120268,129.662650093614
1953,2,0.822243917354293,0.947333701406948,0.768815767019987,0.795246812798076,0.650336716603051,0.752539924152765,0.624,5.59752646629477,7.79144057709784,0.795246812798076,0.0739219712525667,35.894698323785,38.8531234289935,92.688533091117,0.497931546842384,152.952144610467
1953,2,0.134716722624144,0.360656580546044,0.407251420430839,0.0665944473255105,0.0644899856363385,0.269896636161385,0.047,0.443108869486714,0.350127095340184,0.0665944473255105,0.0739219712525667,35.894698323785,38.8531234289935,56.2004970145001,0.0753158045231784,46.1940295497457
