"Year","Time","U_RF","U_RD","U_NTR","C12","C13","C23","C123","ReturnPeriod_Trivariate","ReturnPeriod_Bivariate","Density","t","mu_sim","sigma_sim","Sim_NTR","Sim_RF","Sim_RD"
1953,1,0.890941010137419,0.603172515391203,0.32064442220144,0.57924331074376,0.30100693276647,0.22601656756484,0.235,3.53926779200846,2.23659857018284,0.30100693276647,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.432892125690094,92.7235512502891,24.581060600871
1953,1,0.231471597541494,0.141279809937385,0.471909721149132,0.0746440029704818,0.134650308791767,0.0851196187660465,0.065,0.519814278186423,0.46374769480434,0.134650308791767,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.457317893948814,16.5095042781919,4.72860262498712
1953,1,0.671859607556346,0.836601755955942,0.196174651850015,0.645346791544677,0.15215149509492,0.178278846169242,0.145,1.58552583050303,0.703934766630047,0.15215149509492,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.416989484031692,51.987166465587,59.6798463778025
1953,1,0.500596915596003,0.138133559329789,0.310870779678226,0.107060631527909,0.186642376555367,0.0592401830473831,0.056,0.575801476780964,0.533085013405074,0.186642376555367,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.431529232470566,35.3608260330279,4.64674054446834
1953,1,0.447883115794084,0.835529984922649,0.16639378038235,0.440220286704187,0.0943551473783701,0.151357230557062,0.09,1.3686838499964,0.41659875134788,0.0943551473783701,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.413593354935523,31.2044404550976,59.3614805881425
1953,1,0.144424857549718,0.0739373418942179,0.131614134181291,0.0318547898581049,0.0286114945924214,0.0159556369279903,0.012,0.279937343624639,0.265755125572041,0.0286114945924214,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.409795410800738,11.0882943221761,2.98650785872574
1953,1,0.0676630734668263,0.0229082478411845,0.300199053948745,0.00719758483133203,0.0289336761389919,0.0104381342052382,0.001,0.305437231755172,0.30253911302977,0.0289336761389919,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.430065650150667,6.11399652261575,1.51527475870705
1953,1,0.219565753675342,0.0491165463861399,0.74211965710856,0.0270578121400992,0.182738802360537,0.0419870692810907,0.031,0.952463832102193,0.90475879412447,0.182738802360537,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.531067508045148,15.7647148082032,2.31515821382152
1953,1,0.0592955477166816,0.172059135978294,0.280257776146755,0.0337426340606749,0.0241281594649464,0.0664626228480274,0.016,0.335165034528667,0.292152135309309,0.0241281594649464,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.427396710257667,5.53116924410157,5.54107131929875
1953,1,0.0485086165642871,0.135580003848483,0.325681924354285,0.0246363648823636,0.0224904939694535,0.0605300521718136,0.014,0.342532402806807,0.308499173968478,0.0224904939694535,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.43360320067601,4.75595089145653,4.58042466544128
1953,1,0.249759301317808,0.0382645764090453,0.435531059745699,0.0225776631974831,0.135177646681046,0.0227112007907401,0.022,0.459863596017798,0.444555795182052,0.135177646681046,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.450784610715775,17.6599818844807,2.00223922930652
1953,1,0.454043923313053,0.901291558816909,0.100769041106105,0.451786495411358,0.0590519321637838,0.0961456241447057,0.057,2.1303899074712,0.396637334267452,0.0590519321637838,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.406567215928538,31.6741037622904,87.3044438657055
1953,1,0.965349179583684,0.858252881355394,0.219656620873138,0.847698830235609,0.2164459618227,0.202632502943748,0.203,9.74724744550615,6.36129050587719,0.2164459618227,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.419768376701137,133.198430372696,66.8456631939779
1953,1,0.346034221558128,0.103381642497647,0.279156222939491,0.0685398730458264,0.122754391982709,0.041304578983273,0.042,0.432875362655326,0.401958383461843,0.122754391982709,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.427251703232691,23.9297547668741,3.75013458893031
1953,1,0.997230817296679,0.91871401398373,0.7442772150971,0.91787658267395,0.74354957093657,0.704895259752601,0.717,NA,97.965331443855,0.74354957093657,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.531970686220256,219.587060585802,99.6887300649701
1953,1,0.52001316552887,0.692058443718717,0.942360715009272,0.467531213811536,0.503716513026343,0.668756623515565,0.47,12.8435438496899,4.83762131153791,0.503716513026343,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.707662507020727,36.9787978204028,33.0561538651595
1953,1,0.431584353189275,0.430551817826132,0.251545701175928,0.287625882408516,0.135031477019132,0.136144361490192,0.106,0.589761999337579,0.442574397808795,0.135031477019132,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.423696167066855,29.98040999709,14.3455919764739
1953,1,0.853211587781229,0.93343723867296,0.318445809651166,0.840538457603859,0.290488793059545,0.308137982692993,0.305,6.87980361300746,1.68305689708069,0.290488793059545,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.432583629518528,81.986279675815,113.533700157574
1953,1,0.705571736058582,0.328342299493552,0.127433398040012,0.289327886381125,0.10338773498039,0.0575059070988871,0.053,0.847909983975591,0.739692566562132,0.10338773498039,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.409350390770646,56.138829967719,10.287631878261
1953,1,0.826558345997324,0.876374767063598,0.467792333336547,0.788752054533257,0.413954447515126,0.433040306309377,0.416,4.07985400654537,1.67218811782677,0.413954447515126,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.456553496254812,75.8913881114055,74.1946780990248
1953,1,0.789372527119087,0.857883073955333,0.631742815952748,0.750089252124695,0.532593906881126,0.571081869484031,0.517,3.46220757866677,1.79406688753315,0.532593906881126,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.493604661578534,68.7243809147595,66.7100559861636
1953,1,0.628524026729353,0.624953402892129,0.983635114738718,0.500439743770457,0.623858149825336,0.620535427576059,0.53,NA,17.0954660337347,0.623858149825336,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.883101072557472,47.1770097606853,26.3701172717953
1953,1,0.711137070913684,0.570818543292926,0.356987077509984,0.496137946510637,0.2838485587326,0.23904700964597,0.23,1.33252650476831,0.927108803837207,0.2838485587326,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.438160089278796,56.8651781198062,22.1857228593539
1953,1,0.867140142050906,0.969609258701137,0.565966817317531,0.86468000766994,0.516487076629313,0.557849702590829,0.522,13.985457677262,2.39865337888945,0.516487076629313,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.476864557664151,85.6046599865424,179.915543619747
1953,1,0.0485726929949728,0.217707618019928,0.439042051788419,0.0328290644866458,0.0284253650789859,0.120922089587309,0.022,0.439701379459907,0.369815222731175,0.0284253650789859,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.451394268739072,4.76065109071378,6.80119325413859
1953,1,0.930688165173362,0.325550007924542,0.850264921784401,0.317891785874597,0.808278550134093,0.297033244502303,0.313,54.0469603366314,7.31918060123641,0.808278550134093,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.591452919609464,108.87805089435,10.189876524995
1953,1,0.801459059500787,0.997007368647715,0.601897545857355,0.801453522527681,0.515141241535234,0.601351830461431,0.523,NA,1.78915463555436,0.515141241535234,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.485624952952378,70.913659300186,528.52378703457
1953,1,0.486910471084419,0.430696925707721,0.555126630933955,0.310435870081151,0.309042253502417,0.277983012303221,0.234,1.04861863595967,0.749049218295523,0.309042253502417,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.474380507845175,34.250152000677,14.3521296611105
1953,1,0.048993377683571,0.213182981173467,0.432507397374138,0.0326989477780593,0.0283383081300556,0.117097701333439,0.022,0.433415276766182,0.36573934286537,0.0283383081300556,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.450262973103343,4.79147822675799,6.67265085287096
1953,1,0.122328553702065,0.454519098056537,0.637298259651288,0.105867668471877,0.0923143162491528,0.328480553467457,0.087,0.886852569838911,0.601164751483442,0.0923143162491528,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.495170035886902,9.69753615336346,15.4614067923225
1953,1,0.614266815235787,0.406694847774894,0.802402019267902,0.334693253877766,0.525703029145039,0.354567073101973,0.333,3.41298827916574,1.83428694693318,0.525703029145039,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.560144366110805,45.7022109784037,13.3042573317633
1953,1,0.626031299512846,0.698647988307834,0.584271517349407,0.544637307928924,0.405630870015496,0.448301303147313,0.387,1.94896297583015,1.02391846317688,0.405630870015496,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.481221360553293,46.9156376900209,33.8327069301623
1953,1,0.611715990667377,0.698902997385651,0.343572702025995,0.535442402602589,0.242452945829147,0.271314657669617,0.234,1.24209471903969,0.696465516915981,0.242452945829147,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.436177624632103,45.4433592083818,33.8632762830512
1953,1,0.119416020338607,0.125261760356979,0.560887253843248,0.0447298061977117,0.0819626232291095,0.0866308107783679,0.041,0.54531840572353,0.497934382641421,0.0819626232291095,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.475692003243758,9.51269000214771,4.31342907080238
1953,1,0.41660512081154,0.333488882680494,0.478802685858682,0.225902125256054,0.235354295143077,0.193479341232693,0.171,0.784809009896975,0.588327889187684,0.235354295143077,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.458612666848905,28.8778326627835,10.4693805715368
1953,1,0.198703193190523,0.908362331224454,0.0760833232197911,0.198385204470872,0.022877177122009,0.0729670450435412,0.025,2.32340444638687,0.267347275542419,0.022877177122009,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.404071875031368,14.4652194236495,91.9235949181695
1953,1,0.584469340296622,0.725742991164063,0.841710632434115,0.529700158489621,0.520821279869897,0.641744959706096,0.488,3.82091857686162,2.11324215657672,0.520821279869897,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.585096817866477,42.766159120254,37.3177495924247
1953,1,0.987709401429858,0.683836119708588,0.742569366237149,0.681060740289369,0.73831313153882,0.545912494485889,0.557,NA,24.8930722072036,0.73831313153882,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.531255060413532,168.962001528277,32.1218720713214
1953,1,0.87892213731288,0.807513402931881,0.128269788343459,0.765838943458487,0.120229996491199,0.114504488379869,0.107,2.5358795337525,1.76931540429584,0.120229996491199,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.40943922900621,88.9606191703618,51.9899755985129
1953,1,0.907769822463545,0.874375866673268,0.821851178305224,0.83864109907847,0.766763033939788,0.743977378249337,0.716,6.80627613481722,5.384734838804,0.766763033939788,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.571716740184578,98.7252687354545,73.3093340160545
1953,1,0.939751720676782,0.909163750376455,0.983044024324045,0.885789928242717,0.929329790704356,0.900057929490442,0.867,12.3318604317777,30.6089074173419,0.929329790704356,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.877779967094006,113.827543371655,92.4792796931477
1953,1,0.527229965253776,0.318200010085888,0.528359377989545,0.24587603835381,0.317857685316925,0.201267958816931,0.186,0.974600311882668,0.762577741631782,0.317857685316925,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.468526717612851,37.5936461782904,9.9353639247556
1953,1,0.55263076422532,0.70745306298347,0.526308492524549,0.498137150039895,0.330349350586001,0.411053960968081,0.319,1.49088908147363,0.795513008043184,0.330349350586001,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.468093658779257,39.8207190971699,34.9114991420181
1953,1,0.833169145983565,0.190058388018678,0.404173251241446,0.178754589729566,0.361051413136935,0.0993966172861797,0.101,1.8050242594292,1.61669704124388,0.361051413136935,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.445521261463715,77.3156415437252,6.02876816044517
1953,1,0.139376074420525,0.290483746579937,0.566310757072642,0.0935415422168988,0.0959096213437441,0.195573737420937,0.085,0.658210151778036,0.512527728266675,0.0959096213437441,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.476944507676886,10.7720251032344,9.01016687759589
1953,1,0.906818767278439,0.625369763715782,0.758061396190897,0.604449629057395,0.709298376454519,0.511649654582721,0.516,10.4451007826936,4.50265750372974,0.709298376454519,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.537950413694075,98.3589258147541,26.4058662897703
1953,1,0.664741362720761,0.705260704061552,0.638693316373974,0.572796151098572,0.463753104146901,0.490472192235638,0.429,2.23898815549199,1.24751724535044,0.463753104146901,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.495567352162093,51.1597900020518,34.6383307114926
1953,1,0.0765555974392701,0.535105248354804,0.850311916321516,0.0716016459059859,0.0705717352713038,0.483168005481586,0.075,2.26324672397763,1.39174756244278,0.0705717352713038,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.591488954077405,6.719649116864,19.845756091556
1953,1,0.0997769719228677,0.28101596826346,0.258146648295224,0.0697100121010484,0.0368051872837599,0.0963105949631731,0.034,0.3774395290645,0.294602195290793,0.0368051872837599,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.424532661056202,8.25285287485073,8.70581809380316
1953,1,0.62199884326388,0.769941561579831,0.499546385370195,0.577724763844695,0.349359045748817,0.418997810433896,0.347,1.85882537615112,0.877909876288435,0.349359045748817,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.462628171741052,46.4960210987716,44.2800588082187
1953,1,0.685857316879528,0.480140608040731,0.508920615306124,0.413679509627545,0.386343358856923,0.284503892021218,0.261,1.34582057186411,1.04402972642451,0.386343358856923,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.464504508877626,53.6621095542929,16.7409382352172
1953,1,0.402582152301754,0.116154544039988,0.566958895418793,0.0822101381974976,0.264083674215281,0.0811713051652771,0.077,0.755373940344779,0.679018865215339,0.264083674215281,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.477095363204815,27.8637426288088,4.07872052126582
1953,1,0.435785282841097,0.223464092240221,0.567112070973963,0.160027129711906,0.284316153513821,0.152544717175214,0.137,0.856433652953937,0.71068457478351,0.284316153513821,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.477131052130537,30.2934015933221,6.96603525630589
1953,1,0.951082036631938,0.430142069121602,0.307218350004405,0.423060096807847,0.300109917827566,0.163656234388445,0.171,7.3035900489708,4.7835982442679,0.300109917827566,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.431025472599483,121.151988784719,14.3271449673161
1953,1,0.125014011,0.229884989120839,0.424109178129584,0.0734693807532593,0.0687506884326858,0.123615402236591,0.054,0.462078069370893,0.384891100390625,0.0687506884326858,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.448830323455336,9.86760086504976,7.15168690932544
1953,1,0.850881739662103,0.973755874934248,0.689117506612092,0.849424655286202,0.615196697727648,0.680126558147906,0.621,20.0144304978306,2.65966460477455,0.615196697727648,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.511210780156142,81.4132060640341,194.702532196504
1953,1,0.948377328965179,0.639038962951536,0.773523621959612,0.627730137325209,0.748487873092736,0.530987047549269,0.538,24.1980052375027,7.522495410963,0.748487873092736,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.545130545477325,119.263515145558,27.6144367820573
1953,1,0.662131979334984,0.611260659914859,0.796923840884119,0.507335582843715,0.561117361106157,0.521924754588845,0.464,3.56752859982504,1.95960200347485,0.561117361106157,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.557114406594518,50.8604113067102,25.2274028271554
1953,1,0.0412802358147729,0.234099146280025,0.263886473607272,0.0295752384844937,0.0162768174305368,0.0834344505951507,0.013,0.346608045517785,0.281250396735482,0.0162768174305368,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.425266845533001,4.2168866287133,7.27458982676539
1953,1,0.00294220508347893,0.27219486326943,0.563081346452236,0.00259742742747655,0.00215227594520235,0.183035692249282,0.002,0.575428654154605,0.458580205352898,0.00215227594520235,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.476196605977139,0.62885465318631,8.42724377867505
1953,1,0.762845452968683,0.524962361740942,0.589516543550417,0.473714226197389,0.484959656750782,0.350956785268744,0.342,2.21468466705719,1.50832224075861,0.484959656750782,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.482509524399829,64.3038561222655,19.2312255445774
1953,1,0.29588709104551,0.453114193830558,0.0295568136498332,0.227147476884626,0.0129535090453184,0.018185897972572,0.013,0.428514388369286,0.290905026976453,0.0129535090453184,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.399565876317957,20.6107080245443,15.3939304584094
1953,1,0.257450820873284,0.0693853224468662,0.120608904398978,0.0406415952022193,0.0438225894255758,0.0139566408436365,0.008,0.311053708273668,0.300407263259345,0.0438225894255758,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.408629068928778,18.1466775434677,2.86628815122679
1953,1,0.186318399774682,0.0234491993490861,0.015960629330948,0.0123000066890095,0.00496169238973172,0.000876872014860926,0,0.252394484572172,0.249164469532353,0.00496169238973172,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.398294742525305,13.6957530676089,1.53382517309932
1953,1,0.583903266010031,0.701172177568534,0.357237663818523,0.517730796219302,0.242053708238892,0.282383497771777,0.238,1.23567470854991,0.66464442306691,0.242053708238892,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.438197562756082,42.7121507254815,34.1370361157124
1953,1,0.196227036248092,0.0391409519198164,0.7994627088774,0.0206333997323091,0.172420753055804,0.0350705550602861,0.027,1.20268913494918,1.1316633246321,0.172420753055804,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.558507097506425,14.3113050922861,2.02821023525532
1953,1,0.462269796319233,0.636145610289825,0.821228646440431,0.403360786158722,0.407215267577977,0.555379583788265,0.387,3.37202254447787,1.61659499662812,0.407215267577977,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.571324761174662,32.3074570200209,27.3528201609977
1953,1,0.306611372139915,0.328545162750299,0.344637322006747,0.183805995696907,0.133196614753765,0.143282989889111,0.108,0.536924652749251,0.414982597596984,0.133196614753765,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.43633329408317,21.3094173197022,10.2947571240863
1953,1,0.929975070915668,0.890375146232513,0.91851437324658,0.863991020528692,0.868135597247711,0.835442734954932,0.816,15.7421284004856,10.1801100261196,0.868135597247711,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.66394912271798,108.515793502413,81.0336012204748
1953,1,0.272771938171928,0.394466226542408,0.280772623838857,0.194101312031883,0.0998477388308739,0.139849983918525,0.093,0.509180205672095,0.366097083974792,0.0998477388308739,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.427464569524883,19.1220192179762,12.7949331443629
1953,1,0.842761223038703,0.827154692548792,0.696291067637503,0.764126219669718,0.61641507268745,0.608417925674204,0.578,4.46905055949316,2.58522243901377,0.61641507268745,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.513666163996777,79.4802868258282,56.9743901611901
1953,1,0.652072439618311,0.924401865987889,0.413504677359015,0.648268355576996,0.304584900989188,0.397090860394277,0.317,4.65493718749071,0.836792830103279,0.304584900989188,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.447054424294407,49.7251644021072,104.582288489445
1953,1,0.809578593173522,0.749895201564471,0.608685026643798,0.684266767359793,0.524956847586134,0.494395347825731,0.471,3.10269254282831,1.8745332218589,0.524956847586134,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.48737936056908,72.455727326114,40.8934921644394
1953,1,0.384782974952296,0.523845816937751,0.115427796263248,0.30741588656712,0.0588757425367337,0.0760138530456257,0.048,0.540177170663096,0.357996313115925,0.0588757425367337,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.408085626826749,26.6000002339703,19.1648164331764
1953,2,0.876409623728099,0.963821388564708,0.352998502086848,0.87230247550246,0.322448521987653,0.347307941855727,0.314,5.74227108814377,2.14960391644023,0.322448521987653,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.437565820891743,88.2194888677333,163.366183902887
1953,2,0.833555193040753,0.92395282195521,0.444033863022923,0.819333721467652,0.388560898637028,0.425674643094141,0.372,3.33181262852769,1.80225898175749,0.388560898637028,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.452268468831454,77.4004549442225,104.177190652533
1953,2,0.875910834162111,0.979352633257952,0.190625803545117,0.874801209214216,0.17490573603231,0.18919137235791,0.166,7.40492630751749,1.84554456105233,0.17490573603231,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.416346118482842,88.07407756581,220.661063495911
