time,Tides,Year,Month,Signal_ID,Peak_Time
2007-01-16 08:00:00,-0.173,2007,February,66,2007-02-15 03:00:00
2007-01-16 08:00:00,-0.173,2007,February,70,2007-02-14 02:00:00
2007-01-16 09:00:00,-0.242,2007,February,66,2007-02-15 03:00:00
2007-01-16 09:00:00,-0.242,2007,February,70,2007-02-14 02:00:00
2007-01-16 10:00:00,-0.304,2007,February,66,2007-02-15 03:00:00
2007-01-16 10:00:00,-0.304,2007,February,70,2007-02-14 02:00:00
2007-01-16 11:00:00,-0.356,2007,February,66,2007-02-15 03:00:00
2007-01-16 11:00:00,-0.356,2007,February,70,2007-02-14 02:00:00
2007-01-16 12:00:00,-0.394,2007,February,70,2007-02-14 02:00:00
2007-01-16 12:00:00,-0.394,2007,February,66,2007-02-15 03:00:00
2007-01-16 13:00:00,-0.416,2007,February,66,2007-02-15 03:00:00
2007-01-16 13:00:00,-0.416,2007,February,70,2007-02-14 02:00:00
2007-01-16 14:00:00,-0.417,2007,February,70,2007-02-14 02:00:00
2007-01-16 14:00:00,-0.417,2007,February,66,2007-02-15 03:00:00
2007-01-16 15:00:00,-0.4,2007,February,70,2007-02-14 02:00:00
2007-01-16 15:00:00,-0.4,2007,February,66,2007-02-15 03:00:00
2007-01-16 16:00:00,-0.37,2007,February,70,2007-02-14 02:00:00
2007-01-16 16:00:00,-0.37,2007,February,66,2007-02-15 03:00:00
2007-01-16 17:00:00,-0.33,2007,February,66,2007-02-15 03:00:00
2007-01-16 17:00:00,-0.33,2007,February,70,2007-02-14 02:00:00
2007-01-16 18:00:00,-0.28,2007,February,66,2007-02-15 03:00:00
2007-01-16 18:00:00,-0.28,2007,February,70,2007-02-14 02:00:00
2007-01-16 19:00:00,-0.222,2007,February,66,2007-02-15 03:00:00
2007-01-16 19:00:00,-0.222,2007,February,70,2007-02-14 02:00:00
2007-01-16 20:00:00,-0.162,2007,February,70,2007-02-14 02:00:00
2007-01-16 20:00:00,-0.162,2007,February,66,2007-02-15 03:00:00
2007-01-16 21:00:00,-0.102,2007,February,70,2007-02-14 02:00:00
2007-01-16 21:00:00,-0.102,2007,February,66,2007-02-15 03:00:00
2007-01-16 22:00:00,-0.041,2007,February,66,2007-02-15 03:00:00
2007-01-16 22:00:00,-0.041,2007,February,70,2007-02-14 02:00:00
2007-01-16 23:00:00,0.019,2007,February,66,2007-02-15 03:00:00
2007-01-16 23:00:00,0.019,2007,February,70,2007-02-14 02:00:00
2007-01-17 00:00:00,0.073,2007,February,70,2007-02-14 02:00:00
2007-01-17 00:00:00,0.073,2007,February,66,2007-02-15 03:00:00
2007-01-17 01:00:00,0.116,2007,February,66,2007-02-15 03:00:00
2007-01-17 01:00:00,0.116,2007,February,70,2007-02-14 02:00:00
2007-01-17 02:00:00,0.144,2007,February,70,2007-02-14 02:00:00
2007-01-17 02:00:00,0.144,2007,February,66,2007-02-15 03:00:00
2007-01-17 03:00:00,0.153,2007,February,66,2007-02-15 03:00:00
2007-01-17 03:00:00,0.153,2007,February,70,2007-02-14 02:00:00
2007-01-17 04:00:00,0.138,2007,February,66,2007-02-15 03:00:00
2007-01-17 04:00:00,0.138,2007,February,70,2007-02-14 02:00:00
2007-01-17 04:00:00,0.138,2007,February,67,2007-02-16 04:00:00
2007-01-17 05:00:00,0.097,2007,February,67,2007-02-16 04:00:00
2007-01-17 05:00:00,0.097,2007,February,70,2007-02-14 02:00:00
2007-01-17 05:00:00,0.097,2007,February,66,2007-02-15 03:00:00
2007-01-17 06:00:00,0.039,2007,February,70,2007-02-14 02:00:00
2007-01-17 06:00:00,0.039,2007,February,66,2007-02-15 03:00:00
2007-01-17 06:00:00,0.039,2007,February,67,2007-02-16 04:00:00
2007-01-17 07:00:00,-0.03,2007,February,67,2007-02-16 04:00:00
2007-01-17 07:00:00,-0.03,2007,February,66,2007-02-15 03:00:00
2007-01-17 07:00:00,-0.03,2007,February,70,2007-02-14 02:00:00
2007-01-17 08:00:00,-0.105,2007,February,70,2007-02-14 02:00:00
2007-01-17 08:00:00,-0.105,2007,February,66,2007-02-15 03:00:00
2007-01-17 08:00:00,-0.105,2007,February,67,2007-02-16 04:00:00
2007-01-17 09:00:00,-0.183,2007,February,70,2007-02-14 02:00:00
2007-01-17 09:00:00,-0.183,2007,February,67,2007-02-16 04:00:00
2007-01-17 09:00:00,-0.183,2007,February,66,2007-02-15 03:00:00
2007-01-17 10:00:00,-0.259,2007,February,66,2007-02-15 03:00:00
2007-01-17 10:00:00,-0.259,2007,February,70,2007-02-14 02:00:00
2007-01-17 10:00:00,-0.259,2007,February,67,2007-02-16 04:00:00
2007-01-17 11:00:00,-0.327,2007,February,67,2007-02-16 04:00:00
2007-01-17 11:00:00,-0.327,2007,February,70,2007-02-14 02:00:00
2007-01-17 11:00:00,-0.327,2007,February,66,2007-02-15 03:00:00
2007-01-17 12:00:00,-0.383,2007,February,66,2007-02-15 03:00:00
2007-01-17 12:00:00,-0.383,2007,February,70,2007-02-14 02:00:00
2007-01-17 12:00:00,-0.383,2007,February,67,2007-02-16 04:00:00
2007-01-17 13:00:00,-0.424,2007,February,70,2007-02-14 02:00:00
2007-01-17 13:00:00,-0.424,2007,February,67,2007-02-16 04:00:00
2007-01-17 13:00:00,-0.424,2007,February,66,2007-02-15 03:00:00
2007-01-17 14:00:00,-0.445,2007,February,67,2007-02-16 04:00:00
2007-01-17 14:00:00,-0.445,2007,February,70,2007-02-14 02:00:00
2007-01-17 14:00:00,-0.445,2007,February,66,2007-02-15 03:00:00
2007-01-17 15:00:00,-0.443,2007,February,67,2007-02-16 04:00:00
2007-01-17 15:00:00,-0.443,2007,February,66,2007-02-15 03:00:00
2007-01-17 15:00:00,-0.443,2007,February,70,2007-02-14 02:00:00
2007-01-17 16:00:00,-0.422,2007,February,67,2007-02-16 04:00:00
2007-01-17 16:00:00,-0.422,2007,February,66,2007-02-15 03:00:00
2007-01-17 16:00:00,-0.422,2007,February,70,2007-02-14 02:00:00
2007-01-17 17:00:00,-0.387,2007,February,70,2007-02-14 02:00:00
2007-01-17 17:00:00,-0.387,2007,February,67,2007-02-16 04:00:00
2007-01-17 17:00:00,-0.387,2007,February,66,2007-02-15 03:00:00
2007-01-17 18:00:00,-0.341,2007,February,70,2007-02-14 02:00:00
2007-01-17 18:00:00,-0.341,2007,February,66,2007-02-15 03:00:00
2007-01-17 18:00:00,-0.341,2007,February,67,2007-02-16 04:00:00
2007-01-17 19:00:00,-0.285,2007,February,70,2007-02-14 02:00:00
2007-01-17 19:00:00,-0.285,2007,February,67,2007-02-16 04:00:00
2007-01-17 19:00:00,-0.285,2007,February,66,2007-02-15 03:00:00
2007-01-17 20:00:00,-0.222,2007,February,67,2007-02-16 04:00:00
2007-01-17 20:00:00,-0.222,2007,February,66,2007-02-15 03:00:00
2007-01-17 20:00:00,-0.222,2007,February,70,2007-02-14 02:00:00
2007-01-17 21:00:00,-0.156,2007,February,70,2007-02-14 02:00:00
2007-01-17 21:00:00,-0.156,2007,February,66,2007-02-15 03:00:00
2007-01-17 21:00:00,-0.156,2007,February,67,2007-02-16 04:00:00
2007-01-17 22:00:00,-0.09,2007,February,70,2007-02-14 02:00:00
2007-01-17 22:00:00,-0.09,2007,February,66,2007-02-15 03:00:00
2007-01-17 22:00:00,-0.09,2007,February,67,2007-02-16 04:00:00
2007-01-17 23:00:00,-0.024,2007,February,66,2007-02-15 03:00:00
2007-01-17 23:00:00,-0.024,2007,February,67,2007-02-16 04:00:00
2007-01-17 23:00:00,-0.024,2007,February,70,2007-02-14 02:00:00
2007-01-18 00:00:00,0.04,2007,February,70,2007-02-14 02:00:00
2007-01-18 00:00:00,0.04,2007,February,67,2007-02-16 04:00:00
2007-01-18 00:00:00,0.04,2007,February,66,2007-02-15 03:00:00
2007-01-18 01:00:00,0.095,2007,February,70,2007-02-14 02:00:00
2007-01-18 01:00:00,0.095,2007,February,66,2007-02-15 03:00:00
2007-01-18 01:00:00,0.095,2007,February,67,2007-02-16 04:00:00
2007-01-18 02:00:00,0.138,2007,February,67,2007-02-16 04:00:00
2007-01-18 02:00:00,0.138,2007,February,66,2007-02-15 03:00:00
2007-01-18 02:00:00,0.138,2007,February,70,2007-02-14 02:00:00
2007-01-18 03:00:00,0.166,2007,February,67,2007-02-16 04:00:00
2007-01-18 03:00:00,0.166,2007,February,66,2007-02-15 03:00:00
2007-01-18 03:00:00,0.166,2007,February,70,2007-02-14 02:00:00
2007-01-18 04:00:00,0.172,2007,February,67,2007-02-16 04:00:00
2007-01-18 04:00:00,0.172,2007,February,70,2007-02-14 02:00:00
2007-01-18 04:00:00,0.172,2007,February,66,2007-02-15 03:00:00
2007-01-18 05:00:00,0.152,2007,February,66,2007-02-15 03:00:00
2007-01-18 05:00:00,0.152,2007,February,67,2007-02-16 04:00:00
2007-01-18 05:00:00,0.152,2007,February,70,2007-02-14 02:00:00
2007-01-18 06:00:00,0.106,2007,February,66,2007-02-15 03:00:00
2007-01-18 06:00:00,0.106,2007,February,70,2007-02-14 02:00:00
2007-01-18 06:00:00,0.106,2007,February,67,2007-02-16 04:00:00
2007-01-18 07:00:00,0.041,2007,February,70,2007-02-14 02:00:00
2007-01-18 07:00:00,0.041,2007,February,67,2007-02-16 04:00:00
2007-01-18 07:00:00,0.041,2007,February,66,2007-02-15 03:00:00
2007-01-18 08:00:00,-0.034,2007,February,66,2007-02-15 03:00:00
2007-01-18 08:00:00,-0.034,2007,February,70,2007-02-14 02:00:00
2007-01-18 08:00:00,-0.034,2007,February,67,2007-02-16 04:00:00
2007-01-18 09:00:00,-0.115,2007,February,70,2007-02-14 02:00:00
2007-01-18 09:00:00,-0.115,2007,February,66,2007-02-15 03:00:00
2007-01-18 09:00:00,-0.115,2007,February,67,2007-02-16 04:00:00
2007-01-18 10:00:00,-0.199,2007,February,66,2007-02-15 03:00:00
2007-01-18 10:00:00,-0.199,2007,February,67,2007-02-16 04:00:00
2007-01-18 10:00:00,-0.199,2007,February,70,2007-02-14 02:00:00
2007-01-18 11:00:00,-0.278,2007,February,67,2007-02-16 04:00:00
2007-01-18 11:00:00,-0.278,2007,February,70,2007-02-14 02:00:00
2007-01-18 11:00:00,-0.278,2007,February,66,2007-02-15 03:00:00
2007-01-18 12:00:00,-0.348,2007,February,66,2007-02-15 03:00:00
2007-01-18 12:00:00,-0.348,2007,February,67,2007-02-16 04:00:00
2007-01-18 12:00:00,-0.348,2007,February,70,2007-02-14 02:00:00
2007-01-18 13:00:00,-0.405,2007,February,67,2007-02-16 04:00:00
2007-01-18 13:00:00,-0.405,2007,February,70,2007-02-14 02:00:00
2007-01-18 13:00:00,-0.405,2007,February,66,2007-02-15 03:00:00
2007-01-18 14:00:00,-0.445,2007,February,67,2007-02-16 04:00:00
2007-01-18 14:00:00,-0.445,2007,February,70,2007-02-14 02:00:00
2007-01-18 14:00:00,-0.445,2007,February,66,2007-02-15 03:00:00
2007-01-18 15:00:00,-0.462,2007,February,70,2007-02-14 02:00:00
2007-01-18 15:00:00,-0.462,2007,February,66,2007-02-15 03:00:00
2007-01-18 15:00:00,-0.462,2007,February,67,2007-02-16 04:00:00
2007-01-18 16:00:00,-0.454,2007,February,70,2007-02-14 02:00:00
2007-01-18 16:00:00,-0.454,2007,February,67,2007-02-16 04:00:00
2007-01-18 16:00:00,-0.454,2007,February,66,2007-02-15 03:00:00
2007-01-18 17:00:00,-0.428,2007,February,66,2007-02-15 03:00:00
2007-01-18 17:00:00,-0.428,2007,February,67,2007-02-16 04:00:00
2007-01-18 17:00:00,-0.428,2007,February,70,2007-02-14 02:00:00
2007-01-18 18:00:00,-0.388,2007,February,66,2007-02-15 03:00:00
2007-01-18 18:00:00,-0.388,2007,February,70,2007-02-14 02:00:00
2007-01-18 18:00:00,-0.388,2007,February,67,2007-02-16 04:00:00
2007-01-18 19:00:00,-0.338,2007,February,67,2007-02-16 04:00:00
2007-01-18 19:00:00,-0.338,2007,February,66,2007-02-15 03:00:00
2007-01-18 19:00:00,-0.338,2007,February,70,2007-02-14 02:00:00
2007-01-18 20:00:00,-0.279,2007,February,67,2007-02-16 04:00:00
2007-01-18 20:00:00,-0.279,2007,February,66,2007-02-15 03:00:00
2007-01-18 20:00:00,-0.279,2007,February,70,2007-02-14 02:00:00
2007-01-18 21:00:00,-0.213,2007,February,70,2007-02-14 02:00:00
2007-01-18 21:00:00,-0.213,2007,February,67,2007-02-16 04:00:00
2007-01-18 21:00:00,-0.213,2007,February,66,2007-02-15 03:00:00
2007-01-18 22:00:00,-0.145,2007,February,67,2007-02-16 04:00:00
2007-01-18 22:00:00,-0.145,2007,February,66,2007-02-15 03:00:00
2007-01-18 22:00:00,-0.145,2007,February,70,2007-02-14 02:00:00
2007-01-18 23:00:00,-0.077,2007,February,66,2007-02-15 03:00:00
2007-01-18 23:00:00,-0.077,2007,February,67,2007-02-16 04:00:00
2007-01-18 23:00:00,-0.077,2007,February,70,2007-02-14 02:00:00
2007-01-19 00:00:00,-0.01,2007,February,70,2007-02-14 02:00:00
2007-01-19 00:00:00,-0.01,2007,February,67,2007-02-16 04:00:00
2007-01-19 00:00:00,-0.01,2007,February,66,2007-02-15 03:00:00
2007-01-19 01:00:00,0.053,2007,February,66,2007-02-15 03:00:00
2007-01-19 01:00:00,0.053,2007,February,67,2007-02-16 04:00:00
2007-01-19 01:00:00,0.053,2007,February,70,2007-02-14 02:00:00
2007-01-19 02:00:00,0.106,2007,February,67,2007-02-16 04:00:00
2007-01-19 02:00:00,0.106,2007,February,66,2007-02-15 03:00:00
2007-01-19 02:00:00,0.106,2007,February,70,2007-02-14 02:00:00
2007-01-19 03:00:00,0.146,2007,February,70,2007-02-14 02:00:00
2007-01-19 03:00:00,0.146,2007,February,67,2007-02-16 04:00:00
2007-01-19 03:00:00,0.146,2007,February,66,2007-02-15 03:00:00
2007-01-19 04:00:00,0.17,2007,February,67,2007-02-16 04:00:00
2007-01-19 04:00:00,0.17,2007,February,66,2007-02-15 03:00:00
2007-01-19 04:00:00,0.17,2007,February,70,2007-02-14 02:00:00
2007-01-19 05:00:00,0.173,2007,February,66,2007-02-15 03:00:00
2007-01-19 05:00:00,0.173,2007,February,70,2007-02-14 02:00:00
2007-01-19 05:00:00,0.173,2007,February,67,2007-02-16 04:00:00
2007-01-19 06:00:00,0.148,2007,February,70,2007-02-14 02:00:00
2007-01-19 06:00:00,0.148,2007,February,67,2007-02-16 04:00:00
2007-01-19 06:00:00,0.148,2007,February,66,2007-02-15 03:00:00
2007-01-19 07:00:00,0.096,2007,February,67,2007-02-16 04:00:00
2007-01-19 07:00:00,0.096,2007,February,70,2007-02-14 02:00:00
2007-01-19 07:00:00,0.096,2007,February,66,2007-02-15 03:00:00
2007-01-19 08:00:00,0.027,2007,February,67,2007-02-16 04:00:00
2007-01-19 08:00:00,0.027,2007,February,70,2007-02-14 02:00:00
2007-01-19 08:00:00,0.027,2007,February,66,2007-02-15 03:00:00
2007-01-19 09:00:00,-0.051,2007,February,70,2007-02-14 02:00:00
2007-01-19 09:00:00,-0.051,2007,February,67,2007-02-16 04:00:00
2007-01-19 09:00:00,-0.051,2007,February,66,2007-02-15 03:00:00
2007-01-19 10:00:00,-0.134,2007,February,66,2007-02-15 03:00:00
2007-01-19 10:00:00,-0.134,2007,February,67,2007-02-16 04:00:00
2007-01-19 10:00:00,-0.134,2007,February,70,2007-02-14 02:00:00
2007-01-19 11:00:00,-0.217,2007,February,70,2007-02-14 02:00:00
2007-01-19 11:00:00,-0.217,2007,February,66,2007-02-15 03:00:00
2007-01-19 11:00:00,-0.217,2007,February,67,2007-02-16 04:00:00
2007-01-19 12:00:00,-0.295,2007,February,67,2007-02-16 04:00:00
2007-01-19 12:00:00,-0.295,2007,February,70,2007-02-14 02:00:00
2007-01-19 12:00:00,-0.295,2007,February,66,2007-02-15 03:00:00
2007-01-19 13:00:00,-0.362,2007,February,67,2007-02-16 04:00:00
2007-01-19 13:00:00,-0.362,2007,February,66,2007-02-15 03:00:00
2007-01-19 13:00:00,-0.362,2007,February,70,2007-02-14 02:00:00
2007-01-19 14:00:00,-0.414,2007,February,70,2007-02-14 02:00:00
2007-01-19 14:00:00,-0.414,2007,February,67,2007-02-16 04:00:00
2007-01-19 14:00:00,-0.414,2007,February,66,2007-02-15 03:00:00
2007-01-19 15:00:00,-0.447,2007,February,67,2007-02-16 04:00:00
2007-01-19 15:00:00,-0.447,2007,February,66,2007-02-15 03:00:00
2007-01-19 15:00:00,-0.447,2007,February,70,2007-02-14 02:00:00
2007-01-19 16:00:00,-0.455,2007,February,66,2007-02-15 03:00:00
2007-01-19 16:00:00,-0.455,2007,February,67,2007-02-16 04:00:00
2007-01-19 16:00:00,-0.455,2007,February,70,2007-02-14 02:00:00
2007-01-19 17:00:00,-0.44,2007,February,67,2007-02-16 04:00:00
2007-01-19 17:00:00,-0.44,2007,February,66,2007-02-15 03:00:00
2007-01-19 17:00:00,-0.44,2007,February,70,2007-02-14 02:00:00
2007-01-19 18:00:00,-0.408,2007,February,67,2007-02-16 04:00:00
2007-01-19 18:00:00,-0.408,2007,February,66,2007-02-15 03:00:00
2007-01-19 18:00:00,-0.408,2007,February,70,2007-02-14 02:00:00
2007-01-19 19:00:00,-0.367,2007,February,67,2007-02-16 04:00:00
2007-01-19 19:00:00,-0.367,2007,February,66,2007-02-15 03:00:00
2007-01-19 19:00:00,-0.367,2007,February,70,2007-02-14 02:00:00
2007-01-19 20:00:00,-0.318,2007,February,66,2007-02-15 03:00:00
2007-01-19 20:00:00,-0.318,2007,February,70,2007-02-14 02:00:00
2007-01-19 20:00:00,-0.318,2007,February,67,2007-02-16 04:00:00
2007-01-19 21:00:00,-0.26,2007,February,70,2007-02-14 02:00:00
2007-01-19 21:00:00,-0.26,2007,February,67,2007-02-16 04:00:00
2007-01-19 21:00:00,-0.26,2007,February,66,2007-02-15 03:00:00
2007-01-19 22:00:00,-0.196,2007,February,70,2007-02-14 02:00:00
2007-01-19 22:00:00,-0.196,2007,February,67,2007-02-16 04:00:00
2007-01-19 22:00:00,-0.196,2007,February,66,2007-02-15 03:00:00
2007-01-19 23:00:00,-0.131,2007,February,66,2007-02-15 03:00:00
2007-01-19 23:00:00,-0.131,2007,February,70,2007-02-14 02:00:00
2007-01-19 23:00:00,-0.131,2007,February,67,2007-02-16 04:00:00
2007-01-20 00:00:00,-0.067,2007,February,67,2007-02-16 04:00:00
2007-01-20 00:00:00,-0.067,2007,February,70,2007-02-14 02:00:00
2007-01-20 00:00:00,-0.067,2007,February,66,2007-02-15 03:00:00
2007-01-20 01:00:00,-0.006,2007,February,67,2007-02-16 04:00:00
2007-01-20 01:00:00,-0.006,2007,February,66,2007-02-15 03:00:00
2007-01-20 01:00:00,-0.006,2007,February,70,2007-02-14 02:00:00
2007-01-20 02:00:00,0.05,2007,February,66,2007-02-15 03:00:00
2007-01-20 02:00:00,0.05,2007,February,70,2007-02-14 02:00:00
2007-01-20 02:00:00,0.05,2007,February,67,2007-02-16 04:00:00
2007-01-20 03:00:00,0.096,2007,February,70,2007-02-14 02:00:00
2007-01-20 03:00:00,0.096,2007,February,67,2007-02-16 04:00:00
2007-01-20 03:00:00,0.096,2007,February,66,2007-02-15 03:00:00
2007-01-20 04:00:00,0.131,2007,February,66,2007-02-15 03:00:00
2007-01-20 04:00:00,0.131,2007,February,67,2007-02-16 04:00:00
2007-01-20 04:00:00,0.131,2007,February,70,2007-02-14 02:00:00
2007-01-20 05:00:00,0.151,2007,February,70,2007-02-14 02:00:00
2007-01-20 05:00:00,0.151,2007,February,67,2007-02-16 04:00:00
2007-01-20 05:00:00,0.151,2007,February,66,2007-02-15 03:00:00
2007-01-20 06:00:00,0.148,2007,February,70,2007-02-14 02:00:00
2007-01-20 06:00:00,0.148,2007,February,66,2007-02-15 03:00:00
2007-01-20 06:00:00,0.148,2007,February,67,2007-02-16 04:00:00
2007-01-20 07:00:00,0.119,2007,February,67,2007-02-16 04:00:00
2007-01-20 07:00:00,0.119,2007,February,66,2007-02-15 03:00:00
2007-01-20 07:00:00,0.119,2007,February,70,2007-02-14 02:00:00
2007-01-20 08:00:00,0.064,2007,February,70,2007-02-14 02:00:00
2007-01-20 08:00:00,0.064,2007,February,66,2007-02-15 03:00:00
2007-01-20 08:00:00,0.064,2007,February,67,2007-02-16 04:00:00
2007-01-20 09:00:00,-0.005,2007,February,70,2007-02-14 02:00:00
2007-01-20 09:00:00,-0.005,2007,February,67,2007-02-16 04:00:00
2007-01-20 09:00:00,-0.005,2007,February,66,2007-02-15 03:00:00
2007-01-20 10:00:00,-0.08,2007,February,66,2007-02-15 03:00:00
2007-01-20 10:00:00,-0.08,2007,February,70,2007-02-14 02:00:00
2007-01-20 10:00:00,-0.08,2007,February,67,2007-02-16 04:00:00
2007-01-20 11:00:00,-0.157,2007,February,67,2007-02-16 04:00:00
2007-01-20 11:00:00,-0.157,2007,February,66,2007-02-15 03:00:00
2007-01-20 11:00:00,-0.157,2007,February,70,2007-02-14 02:00:00
2007-01-20 12:00:00,-0.232,2007,February,70,2007-02-14 02:00:00
2007-01-20 12:00:00,-0.232,2007,February,67,2007-02-16 04:00:00
2007-01-20 12:00:00,-0.232,2007,February,66,2007-02-15 03:00:00
2007-01-20 13:00:00,-0.301,2007,February,70,2007-02-14 02:00:00
2007-01-20 13:00:00,-0.301,2007,February,67,2007-02-16 04:00:00
2007-01-20 13:00:00,-0.301,2007,February,66,2007-02-15 03:00:00
2007-01-20 14:00:00,-0.358,2007,February,66,2007-02-15 03:00:00
2007-01-20 14:00:00,-0.358,2007,February,67,2007-02-16 04:00:00
2007-01-20 14:00:00,-0.358,2007,February,70,2007-02-14 02:00:00
2007-01-20 15:00:00,-0.399,2007,February,66,2007-02-15 03:00:00
2007-01-20 15:00:00,-0.399,2007,February,67,2007-02-16 04:00:00
2007-01-20 15:00:00,-0.399,2007,February,70,2007-02-14 02:00:00
2007-01-20 16:00:00,-0.42,2007,February,67,2007-02-16 04:00:00
2007-01-20 16:00:00,-0.42,2007,February,66,2007-02-15 03:00:00
2007-01-20 16:00:00,-0.42,2007,February,70,2007-02-14 02:00:00
2007-01-20 17:00:00,-0.417,2007,February,67,2007-02-16 04:00:00
2007-01-20 17:00:00,-0.417,2007,February,66,2007-02-15 03:00:00
2007-01-20 17:00:00,-0.417,2007,February,70,2007-02-14 02:00:00
2007-01-20 18:00:00,-0.395,2007,February,66,2007-02-15 03:00:00
2007-01-20 18:00:00,-0.395,2007,February,70,2007-02-14 02:00:00
2007-01-20 18:00:00,-0.395,2007,February,67,2007-02-16 04:00:00
2007-01-20 19:00:00,-0.362,2007,February,66,2007-02-15 03:00:00
2007-01-20 19:00:00,-0.362,2007,February,67,2007-02-16 04:00:00
2007-01-20 19:00:00,-0.362,2007,February,70,2007-02-14 02:00:00
2007-01-20 20:00:00,-0.324,2007,February,70,2007-02-14 02:00:00
2007-01-20 20:00:00,-0.324,2007,February,67,2007-02-16 04:00:00
2007-01-20 20:00:00,-0.324,2007,February,66,2007-02-15 03:00:00
2007-01-20 21:00:00,-0.281,2007,February,67,2007-02-16 04:00:00
2007-01-20 21:00:00,-0.281,2007,February,66,2007-02-15 03:00:00
2007-01-20 21:00:00,-0.281,2007,February,70,2007-02-14 02:00:00
2007-01-20 22:00:00,-0.23,2007,February,70,2007-02-14 02:00:00
2007-01-20 22:00:00,-0.23,2007,February,67,2007-02-16 04:00:00
2007-01-20 22:00:00,-0.23,2007,February,66,2007-02-15 03:00:00
2007-01-20 23:00:00,-0.176,2007,February,70,2007-02-14 02:00:00
2007-01-20 23:00:00,-0.176,2007,February,67,2007-02-16 04:00:00
2007-01-20 23:00:00,-0.176,2007,February,66,2007-02-15 03:00:00
2007-01-21 00:00:00,-0.121,2007,February,66,2007-02-15 03:00:00
2007-01-21 00:00:00,-0.121,2007,February,67,2007-02-16 04:00:00
2007-01-21 00:00:00,-0.121,2007,February,70,2007-02-14 02:00:00
2007-01-21 01:00:00,-0.069,2007,February,70,2007-02-14 02:00:00
2007-01-21 01:00:00,-0.069,2007,February,66,2007-02-15 03:00:00
2007-01-21 01:00:00,-0.069,2007,February,67,2007-02-16 04:00:00
2007-01-21 02:00:00,-0.02,2007,February,67,2007-02-16 04:00:00
2007-01-21 02:00:00,-0.02,2007,February,70,2007-02-14 02:00:00
2007-01-21 02:00:00,-0.02,2007,February,66,2007-02-15 03:00:00
2007-01-21 03:00:00,0.024,2007,February,66,2007-02-15 03:00:00
2007-01-21 03:00:00,0.024,2007,February,67,2007-02-16 04:00:00
2007-01-21 03:00:00,0.024,2007,February,70,2007-02-14 02:00:00
2007-01-21 04:00:00,0.06,2007,February,67,2007-02-16 04:00:00
2007-01-21 04:00:00,0.06,2007,February,70,2007-02-14 02:00:00
2007-01-21 04:00:00,0.06,2007,February,66,2007-02-15 03:00:00
2007-01-21 05:00:00,0.088,2007,February,67,2007-02-16 04:00:00
2007-01-21 05:00:00,0.088,2007,February,70,2007-02-14 02:00:00
2007-01-21 05:00:00,0.088,2007,February,66,2007-02-15 03:00:00
