Time,POT_NTR,acc_14hr,Matched_Tide_Time,Matched_Tide_Value,Lag_Time,Lag_Time_Hours
1971-01-04 20:00:00,0.4109125,29.335982610579755,1971-01-06 00:00:00,0.076,1 days 04:00:00,28.0
1971-01-31 10:00:00,0.415361111,0.0,1971-01-31 21:00:00,-0.061,0 days 11:00:00,11.0
1973-01-21 19:00:00,0.582797222,5.644427249959657,1973-01-22 07:00:00,-0.046,0 days 12:00:00,12.0
1975-01-11 00:00:00,0.529204167,9.20809114831759,1975-01-11 04:00:00,0.108,0 days 04:00:00,4.0
1976-01-26 13:00:00,0.492238889,9.02644803265598,1976-01-27 01:00:00,0.083,0 days 12:00:00,12.0
1977-01-09 22:00:00,0.5325625,4.620370356574083,1977-01-11 23:00:00,-0.091,2 days 01:00:00,49.0
1977-01-14 15:00:00,0.472979167,23.14401716363338,1977-01-15 01:00:00,0.059,0 days 10:00:00,10.0
1978-01-08 16:00:00,0.448401389,11.22181130001834,1978-01-09 04:00:00,0.146,0 days 12:00:00,12.0
1978-01-17 09:00:00,0.432184722,11.788022383097896,1978-01-18 01:00:00,0.005,0 days 16:00:00,16.0
1978-01-25 11:00:00,0.617819444,81.974028663422,1978-01-26 06:00:00,0.014,0 days 19:00:00,19.0
1979-01-21 07:00:00,0.5886,18.492811037156624,1979-01-22 00:00:00,-0.037,0 days 17:00:00,17.0
1980-01-11 13:00:00,0.3772875,27.66227312661788,1980-01-12 01:00:00,-0.019,0 days 12:00:00,12.0
1980-01-23 04:00:00,0.446561111,12.311867389579104,1980-01-23 09:00:00,-0.117,0 days 05:00:00,5.0
1981-01-07 10:00:00,0.4179,9.656298581446157,1981-01-08 06:00:00,0.127,0 days 20:00:00,20.0
1981-01-20 17:00:00,0.383963889,6.186933104342852,1981-01-21 05:00:00,0.102,0 days 12:00:00,12.0
1982-01-13 14:00:00,0.392430556,20.01220336142481,1982-01-14 08:00:00,0.009,0 days 18:00:00,18.0
1982-01-31 12:00:00,0.507055556,66.51424344038315,1982-01-31 23:00:00,-0.074,0 days 11:00:00,11.0
1984-01-10 13:00:00,0.662495833,26.34524389038924,1984-01-11 01:00:00,-0.085,0 days 12:00:00,12.0
1984-01-18 13:00:00,0.371906944,6.72752035491192,1984-01-19 05:00:00,0.187,0 days 16:00:00,16.0
1984-01-27 08:00:00,0.369155556,6.849333779046246,1984-01-28 01:00:00,0.079,0 days 17:00:00,17.0
1986-01-01 00:00:00,0.359766667,12.14060679874897,1986-01-01 07:00:00,0.076,0 days 07:00:00,7.0
1986-01-19 04:00:00,0.364152778,1.2231855190749057,1986-01-20 00:00:00,0.04,0 days 20:00:00,20.0
1987-01-04 08:00:00,0.385836111,20.534778751130368,1987-01-05 08:00:00,-0.016,1 days 00:00:00,24.0
1987-01-18 12:00:00,0.416584722,14.684507882944814,1987-01-19 07:00:00,-0.001,0 days 19:00:00,19.0
1987-01-25 13:00:00,0.495725,20.885323744258244,1987-01-26 01:00:00,0.144,0 days 12:00:00,12.0
1988-01-17 17:00:00,0.398736111,15.472925412603129,1988-01-18 04:00:00,0.204,0 days 11:00:00,11.0
1988-01-20 10:00:00,0.533923611,14.389058347273378,1988-01-21 06:00:00,0.126,0 days 20:00:00,20.0
1989-01-30 15:00:00,0.360029167,0.8271468528465419,1989-01-30 23:00:00,0.037,0 days 08:00:00,8.0
1990-01-25 12:00:00,0.340919444,25.107627461509008,1990-01-26 04:00:00,0.128,0 days 16:00:00,16.0
1991-01-11 22:00:00,0.410043056,38.95264873926455,1991-01-12 02:00:00,0.096,0 days 04:00:00,4.0
1991-01-15 18:00:00,0.5081375,8.224577042707955,1991-01-16 05:00:00,0.101,0 days 11:00:00,11.0
1991-01-30 03:00:00,0.442505556,47.051593283283765,1991-01-30 05:00:00,0.131,0 days 02:00:00,2.0
1992-01-09 06:00:00,0.402497222,18.14095920002965,1992-01-09 07:00:00,-0.013,0 days 01:00:00,1.0
1992-01-14 02:00:00,0.513613889,40.151468331493575,1992-01-15 00:00:00,0.072,0 days 22:00:00,22.0
1992-01-23 09:00:00,0.391881944,23.825127164699005,1992-01-24 21:00:00,-0.084,1 days 12:00:00,36.0
1994-01-17 17:00:00,0.564583333,11.138098059655954,1994-01-17 22:00:00,-0.098,0 days 05:00:00,5.0
1994-01-28 08:00:00,0.506975,37.60941744734322,1994-01-29 06:00:00,0.016,0 days 22:00:00,22.0
1995-01-07 01:00:00,0.469909722,2.731716046067019,1995-01-07 02:00:00,-0.101,0 days 01:00:00,1.0
1995-01-14 00:00:00,0.503980556,45.72349977379156,1995-01-14 03:00:00,0.077,0 days 03:00:00,3.0
1996-01-02 15:00:00,0.462461111,39.11251613019185,1996-01-03 03:00:00,0.094,0 days 12:00:00,12.0
1996-01-18 22:00:00,0.556913889,5.504334835837034,1996-01-19 03:00:00,0.13,0 days 05:00:00,5.0
1996-01-26 22:00:00,0.455966667,13.088349647351183,1996-01-26 23:00:00,-0.058,0 days 01:00:00,1.0
1997-01-09 10:00:00,0.478827778,32.7043068005661,1997-01-10 05:00:00,0.131,0 days 19:00:00,19.0
1997-01-16 03:00:00,0.404844444,15.57276472840604,1997-01-17 00:00:00,-0.012,0 days 21:00:00,21.0
1998-01-07 15:00:00,0.524001389,107.7520845113388,1998-01-08 01:00:00,0.038,0 days 10:00:00,10.0
1999-01-02 21:00:00,0.530341667,25.20066101647454,1999-01-03 05:00:00,0.156,0 days 08:00:00,8.0
1999-01-23 08:00:00,0.592077778,11.513259775119922,1999-01-23 23:00:00,-0.111,0 days 15:00:00,15.0
2000-01-10 12:00:00,0.449506944,8.492266930621739,2000-01-11 07:00:00,0.038,0 days 19:00:00,19.0
2000-01-24 09:00:00,0.482098611,9.860548756626562,2000-01-25 08:00:00,-0.024,0 days 23:00:00,23.0
2001-01-19 18:00:00,0.483363889,7.829578204715745,2001-01-20 01:00:00,0.064,0 days 07:00:00,7.0
2001-01-30 02:00:00,0.492747222,23.007040789668007,2001-01-30 23:00:00,-0.113,0 days 21:00:00,21.0
2002-01-06 05:00:00,0.605086111,27.944798253122933,2002-01-08 01:00:00,0.017,1 days 20:00:00,44.0
2003-01-01 00:00:00,0.535668056,78.98982298436039,2003-01-01 03:00:00,0.177,0 days 03:00:00,3.0
2004-01-18 05:00:00,0.477534722,28.11617185869905,2004-01-19 02:00:00,0.155,0 days 21:00:00,21.0
2005-01-13 18:00:00,0.622475588,7.851510062166236,2005-01-15 08:00:00,-0.05,1 days 14:00:00,38.0
2006-01-17 18:00:00,0.515036111,14.088188897078334,2006-01-18 06:00:00,0.004,0 days 12:00:00,12.0
2006-01-29 12:00:00,0.450679167,5.675070061451452,2006-01-30 05:00:00,0.164,0 days 17:00:00,17.0
2007-01-22 07:00:00,0.3455375,15.37319657833931,2007-01-23 08:00:00,-0.064,1 days 01:00:00,25.0
2010-01-16 21:00:00,0.539781944,35.094626637680015,2010-01-17 06:00:00,0.039,0 days 09:00:00,9.0
2010-01-24 20:00:00,0.546172222,9.334652822939807,2010-01-25 00:00:00,0.068,0 days 04:00:00,4.0
2010-01-30 10:00:00,0.447418056,36.65788499153768,2010-01-31 06:00:00,0.081,0 days 20:00:00,20.0
2011-01-01 10:00:00,0.453402778,5.360123164166716,2011-01-02 03:00:00,0.158,0 days 17:00:00,17.0
2011-01-10 07:00:00,0.484588889,1.742106855757452,2011-01-10 23:00:00,-0.083,0 days 16:00:00,16.0
2012-01-11 14:00:00,0.454575,0.7875341113692811,2012-01-12 07:00:00,0.032,0 days 17:00:00,17.0
2012-01-26 21:00:00,0.417086111,10.638313752773126,2012-01-27 07:00:00,-0.102,0 days 10:00:00,10.0
2013-01-30 19:00:00,0.556126389,11.811502523914314,2013-01-31 08:00:00,-0.11,0 days 13:00:00,13.0
2014-01-06 05:00:00,0.443720833,0.3667296358677671,2014-01-06 08:00:00,-0.049,0 days 03:00:00,3.0
2014-01-11 18:00:00,0.399033333,8.873959299468131,2014-01-12 02:00:00,0.07,0 days 08:00:00,8.0
2015-01-23 21:00:00,0.440854167,21.86251189995587,2015-01-24 08:00:00,-0.05,0 days 11:00:00,11.0
2016-01-15 13:00:00,0.459201389,32.358991643441094,2016-01-17 00:00:00,-0.069,1 days 11:00:00,35.0
2016-01-22 10:00:00,0.538719444,42.669182187195005,2016-01-23 04:00:00,0.092,0 days 18:00:00,18.0
2017-01-03 01:00:00,0.397756944,90.63103347042887,2017-01-03 07:00:00,0.032,0 days 06:00:00,6.0
2017-01-20 05:00:00,0.351423611,24.25759806232661,2017-01-21 00:00:00,-0.031,0 days 19:00:00,19.0
2017-01-22 21:00:00,0.585472222,24.25759806232661,2017-01-23 01:00:00,0.025,0 days 04:00:00,4.0
2018-01-08 22:00:00,0.564761111,27.9091680000456,2018-01-09 01:00:00,-0.086,0 days 03:00:00,3.0
2018-01-12 12:00:00,0.421743056,1.5882701080495916,2018-01-13 02:00:00,0.06,0 days 14:00:00,14.0
2019-01-13 03:00:00,0.348970833,2.096516542625461,2019-01-13 07:00:00,-0.102,0 days 04:00:00,4.0
2019-01-19 21:00:00,0.438747222,1.8068257395497904,2019-01-20 04:00:00,0.152,0 days 07:00:00,7.0
2019-01-23 20:00:00,0.64365,27.156070420589096,2019-01-24 07:00:00,0.057,0 days 11:00:00,11.0
2020-01-11 14:00:00,0.513018056,7.955963509867974,2020-01-12 06:00:00,0.165,0 days 16:00:00,16.0
2021-01-01 14:00:00,0.556897222,7.132606494265019,2021-01-03 07:00:00,0.114,1 days 17:00:00,41.0
2021-01-07 14:00:00,0.418625,7.36707542665384,2021-01-08 01:00:00,0.013,0 days 11:00:00,11.0
2021-01-31 12:00:00,0.386248611,2.52152655997241,2021-02-01 07:00:00,-0.004,0 days 19:00:00,19.0
2022-01-16 04:00:00,0.4396375,8.35940617455562,2022-01-17 04:00:00,0.116,1 days 00:00:00,24.0
2023-01-22 13:00:00,0.451234722,10.98085469881379,2023-01-23 06:00:00,0.169,0 days 17:00:00,17.0
2023-01-25 12:00:00,0.482840278,8.444607434501533,2023-01-26 08:00:00,-0.076,0 days 20:00:00,20.0
2024-01-06 06:00:00,0.484790278,26.47787970965191,2024-01-07 01:00:00,0.08,0 days 19:00:00,19.0
2024-01-09 13:00:00,0.818683333,27.87370969211903,2024-01-10 03:00:00,0.187,0 days 14:00:00,14.0
2024-01-12 16:00:00,0.477426389,1.9059241296595144,2024-01-13 06:00:00,0.185,0 days 14:00:00,14.0
2025-01-01 00:00:00,0.185817175,3.832431453050384,,,,
